Book,Chapter,Verse,Scripture
40,1,16,"Zako umuzàg Zuze aꞌe. Zuze Mari imen romo hekon aꞌe. Mari Zezuz ihy romo hekon aꞌe. Zanepyro har Zanezar, zaꞌe Zezuz pe zane no."
40,1,17,"Àmàrààw heta taꞌyr aꞌe. Taꞌyr aꞌe no, heta taꞌyr aꞌe no. Nezewegatete wanaꞌynaꞌyr aꞌe wà no. Aze zazypyrog wazuapyapyr wapapar pà Àmàrààw taꞌyr rehe we nehe, aze xipapar te Tawi rehe we nehe, heta 14 wazuapyapyr wamuzàg awer wà nehe. Aze zazypyrog wi wapapar pà Tawi taꞌyr rehe we nehe, aze xipapar te Mawiron pe heraha pyrer wanehe we nehe, heta 14 wazuapyapyr wamuzàg awer wà nehe no. Aze zazypyrog wi wapapar pà Mawiron pe heraha pyrer wanehe we nehe, aze xipapar te Zezuz rehe we nehe, heta 14 wazuapyapyr wamuzàg awer aꞌe wà nehe no."
40,1,18,"Zezuz uzexak kar aꞌe kuryNezewe Zezuz Zaneruwihawete izexak kar awer aꞌe. Ihy Mari aꞌe, uzemumeꞌu Zuze pe hemireko ràm romo aꞌe. Uzereko ꞌym mehe we Mari ipuruꞌa aꞌe. Taꞌe Tupàn Hekwe Puràg umupuruꞌa kar oho aꞌe xe. Mari ukwaw Tupàn Hekwe tur awer aꞌe."
40,1,19,"Zuze aꞌe, Mari imen ràm romo hekon aꞌe, wiko awa imunar ꞌym maꞌe romo hemuꞌem ꞌym maꞌe romo aꞌe. Naꞌe uzeꞌeg uzeupe. — Mari ipuruꞌa aꞌe, iꞌi uzeupe. — Naiko kwaw imemyr tu romo ihe, iꞌi uzeupe.— Namumaranugar kar kwaw heremireko ràm teko wanuwa rupi ihe nehe. Nan. Amuhàmuhàz putar zanezereko àwàm ihe nehe kury, imumeꞌu ꞌym pà teko wanupe ihe nehe kury, iꞌi uzeupe."
40,1,20,"Nezewe izeꞌeg mehe we ur amo Tupàn heko haw pe har ipuahu pe kury, izupe uzeꞌeg pà kury.— Zuze Tawi izuapyr ne ty, iꞌi izupe.— Ekyze zo nehe ty, ereko Mari eho neremireko romo nehe ty, iꞌi izupe ipuahu mehe. — Taꞌe Tupàn Hekwe Puràg umupuruꞌa kar kwez aꞌe xe, iꞌi izupe. —Taꞌe Tekwe Puràg umuigo kar imemyr kwez hie pe aꞌe xe, iꞌi izupe."
40,1,21,"— Imemyrxak kar putar nehe. Kwareraꞌi romo uzexak kar putar aꞌe nehe, iꞌi izupe. — Emono Zezuz her romo izupe nehe, taꞌe upyro putar wànàm aꞌe wà nehe xe, wanemiapo kwer ikatu ꞌym maꞌe wi aꞌe wà nehe xe, iꞌi izupe. — Purupyro maꞌe, iꞌi her zanezeꞌeg rupi."
40,1,22,"Aꞌe maꞌe paw uzeapo nezewe aꞌe, taꞌe Zanezar umumeꞌu kar uzeꞌeg aꞌe xe, imumeꞌu har pe kwehe mehe aꞌe xe. Aiꞌaw izeꞌeg kwehe arer pape rehe imuapyk pyrer xe aꞌe kury. — Tupàn zanepyr hekon, iꞌi her zanezeꞌeg rupi."
40,1,24,Naꞌe Zuze umeꞌe upuahu re aꞌe kury. Weruzar Tupàn heko haw pe har zeꞌeg oho aꞌe. Wereko Mari oho wemireko romo kury.
40,1,25,Noho kwaw ipuhe imemyrhem ꞌym mehe aꞌe. Naꞌe amo ꞌar mehe uzexak kar imemyr aꞌe kury. Zuze omono Zezuz her romo izupe.
40,2,1,"Awa ywy kwarahy ihemaw kutyr har wi ur Zezuz hexak pà aꞌe wà kuryUzexak kar Zezuz Merez taw pe aꞌe, Zutez ywy rehe. Ero wiko aꞌe ywy rehe har wanuwihawete romo aꞌe ꞌar mehe aꞌe. Nan kwehe tete ur amo awa Zeruzarez tawhu pe aꞌe wà. Zahytata kwaw par romo wanekon wà."
40,2,2,"Upuranu tawhu pe har wanehe wà.— Maꞌe pe kwarer uzexak kar maꞌe kwer tuz aꞌe, Zutew wanuwihawete ràm aꞌe.Maꞌe pe uzexak kar putar aꞌe nehe. Uruexak amo zahytata ure. Aꞌe zahytata nuzawy kwaw tuwihaw izexak kar àwàm imumeꞌu har urewe aꞌe. Kwarahy ihemaw wi tur aꞌe, te upyta xe ko tawhu ꞌaromo aꞌe. Aꞌe rupi uruzur kwez xe ure kury, imuwete katu pà ure kury."
40,2,3,"Naꞌe teko umumeꞌu wahem awer oho tuwihawete Ero pe aꞌe wà kury. Naꞌikatu kwaw aꞌe maꞌe imumeꞌu pyr izupe. Taꞌe ukyze amo tuwihaw uzexak kar maꞌe ràm wi aꞌe xe. — Hà, aipo wiko putar tuwihawete romo herekuzaromo aꞌe nehe, iꞌi uzeupe. — Aipo hereityk putar nehe, iꞌi uzeupe. Amogwer teko Zeruzarez tawhu pe har aꞌe wà no, ukyze tuwihaw Ero wi aꞌe wà no. Taꞌe Ero aꞌe xe, uzepyk teko teteaꞌu wanehe wikwahy mehe aꞌe xe."
40,2,4,"Naꞌe tuwihaw omonoꞌog xaxeto wanuwihaw waneruwà aꞌe wà kury. Omonoꞌog Tupàn zeꞌeg kwehe arer rehe upurumuꞌe maꞌe aꞌe wà no. Upuranu wanehe kury. — Maꞌe pe uzexak kar putar tuwihaw Purupyro Maꞌe aꞌe nehe, iꞌi wanupe."
40,2,5,"— Uzexak kar putar Merez taw pe nehe, Zutez ywy rehe nehe, iꞌi izupe wà. — Nezewe iꞌi Tupàn zeꞌeg imumeꞌu har kwehe arer aꞌe."
40,2,6,
40,2,7,"Naꞌe Ero wenoz aꞌe zahytata kwaw par aꞌe wà kury. Xo aꞌe zo wixe ipyr wà. Upuranu wanehe kury. — Maꞌe ꞌar mehe zahytata uzexak kar ywak rehe aꞌe, iꞌi wanupe, wanehe upuranu pà. Aꞌe zahytata kwaw par umumeꞌu iꞌar izupe wà."
40,2,8,"Naꞌe tuwihaw omono kar zahytata kwaw par Merez taw pe wà kury. — Pekar aꞌe kwareraꞌi peho nehe, iꞌi wanupe.— Aze pexak nehe, pemumeꞌu heko haw pezuwà ihewe nehe. Aꞌe rupi apuner putar ipyr heho haw rehe ihe nehe no, imuwete katu pà ihe nehe no, iꞌi muaꞌu wanupe. Hemuꞌem wanupe, taꞌe ipuruzuka kar wer tuwe kwarer rehe aꞌe xe."
40,2,9,"Naꞌe uhem oho aꞌe wi izuwi wà. Oho mehe wexak aꞌe zahytata wà, aꞌe wemixak kwer kwarahy ihemaw wi ur maꞌe kwer wà. Hurywete hexak mehe wà. Ikatuahy wanupe. Zahytata oho wanenataromo. Te upyta oho kwareraꞌi heko haw ꞌaromo kury."
40,2,11,"Wixe oho tàpuz me wà. Wexak kwareraꞌi aꞌe pe wà, ihy Mari ipyr heko mehe wà. Uzeamumew upenàràg rehe wà, kwareraꞌi imuwete katu pà wà. Aꞌe re uwàpytymawok umaꞌeryru wà, maꞌe imono pà izupe wà. Ita hekuzar katu maꞌe or her maꞌe imono pà izupe wà. Omono yhyk izupe wà no. Omono kàpuhàg mir her maꞌe izupe wà no."
40,2,12,"Naꞌe Tupàn uzeꞌeg wà zahytata kwaw par wanupe wapuahu pe aꞌe kury. — Pezewyr zo peho Ero pyr nehe ty wà, iꞌi wanupe. Aꞌe rupi uzewyr oho uiwy kutyr wà, amo ae pe rupi wà."
40,2,13,"Zuze weraha kwareraꞌi Ezit ywy peZahytata kwaw par waho re ur amo Tupàn heko haw pe har Zuze ipuahu pe aꞌe kury. — Epuꞌàm nehe ty, eraha kwarer xe wi nehe ty, ihy nehe no. Tàritykaꞌi peho Ezit ywy rehe nehe, iꞌi izupe. — Pepyta aꞌe pe nehe. Te ihe pemumuranu mehe nehe. Xo aꞌe mehe zo pezur aꞌe wi nehe, iꞌi izupe, ipuahu pe.— Taꞌe Ero wekar putar neraꞌyr ko rupi aꞌe nehe xe, taꞌe ipuruzuka wer hehe aꞌe xe, iꞌi izupe."
40,2,14,"Naꞌe Zuze upuꞌàm upuahu re aꞌe kury. Weraha kwareraꞌi pyhaw aꞌe wi wà, Ezit ywy rehe wà."
40,2,15,"Upyta aꞌe pe wà. Umumaw Màràn kwarahy aꞌe pe wà. Xo Ero imàno re zo uzewyr wà aꞌe wi wà. Nezewe uzeapo aꞌe maꞌe aꞌe, taꞌe Tupàn zeꞌeg kwehe arer umumeꞌu nezewe haw aꞌe xe. — Aenoz heraꞌyr kwez Ezit ywy wi ihe, iꞌi Tupàn, iꞌi imumeꞌu har aꞌe, uzeꞌeg pape rehe imuapyk pà aꞌe.wazaiꞌo mehe wà,Wazemumikahy mehe wà.Taꞌe amo uzuka kwareareraꞌi paw rupi aꞌe wà xe. Zuze weruzewyr wi kwareraꞌi Ezit ywy wi aꞌe kuryEro imàno re, amo Zanezar heko haw pe har uzeꞌeg wà Zuze pe ipuahu pe aꞌe kury, Ezit ywy rehe heko mehe aꞌe kury. — Epuꞌàm nehe ty, eraha kwareraꞌi heruzewyr pà Izaew ywy rehe nehe ty, ihy nehe no, taꞌe kwareraꞌi hekar arer aꞌe wà xe, hehe ipuruzuka wer maꞌe kwer aꞌe wà xe, umàno paw rupi aꞌe wà xe, iꞌi izupe."
40,2,21,"Naꞌe upuꞌàm Zuze aꞌe kury. Weraha kwarer, ihy no. Uzewyr oho Izaew ywy rehe wà. Naꞌe uzeꞌeg teko Zuze pe wà."
40,2,22,"— Akeraw aꞌe, Ero taꞌyr aꞌe, wiko Zutez ywy rehe har wanuwihawete romo aꞌe kury, iꞌi izupe wà. Ukyze Zuze izuwi wazeꞌeg henu mehe. Naꞌizewyr wer kwaw aꞌe ywy rehe. Naꞌe Tupàn umumeꞌu maꞌe wà izupe aꞌe kury, ipuahu pe aꞌe kury. — Eho Karirez ywy rehe nehe ty, iꞌi izupe. Weruzar Zuze izeꞌeg. Oho tuwe aꞌe ywy rehe kury."
40,2,23,"Nazare taw pe uzapo weko haw aꞌe kury. Uzapo nezewe haw aꞌe, taꞌe nezewe iꞌi Tupàn zeꞌeg imumeꞌu har kwehe arer aꞌe wà xe. — Zaneruwihawete ur maꞌe ràm wiko putar Nazare taw pe har romo aꞌe nehe, iꞌi izupe."
40,3,1,"Zuàw purumuzahazahak maꞌe umumeꞌu Tupàn zeꞌeg oho iko teko wanupe aꞌeAꞌe ꞌar mehe Zuàw purumuzahazahak maꞌe wata oho tàpuz heta ꞌymaw pe aꞌe kury, Zutez ywy rehe aꞌe kury. Uzypyrog Tupàn zeꞌeg imumeꞌu pà aꞌe."
40,3,2,"— Pepytuꞌu ikatu ꞌym maꞌe iapo re nehe, Tupàn pe pezewyr pà nehe, hehe pezeruzar wi pà nehe, iꞌi oho iko teko wanupe aꞌe. — Taꞌe amo ꞌar mehe Tupàn weruzeꞌeg putar teko teteaꞌu aꞌe nehe xe. Uhem eteaꞌi aꞌe ꞌar aꞌe kury, iꞌi oho iko purupe."
40,3,3,"Amo Tupàn zeꞌeg imumeꞌu har kwehe arer aꞌe, Izai her maꞌe aꞌe, umumeꞌu Zuàw tur àwàm teko wanupe aꞌe, Tupàn zeꞌeg imuapyk pà pape rehe aꞌe. Naꞌaw izeꞌeg awer xe aꞌe kury."
40,3,4,"Zuàw aꞌe, kawaru kupewaꞌa hawer uzapo ukamir romo aꞌe, maꞌe pirer izekuꞌapixi haw romo no. Uꞌu tukur. Uꞌu hàir no."
40,3,5,"Teko teteaꞌu ur ipyr wà, izeꞌeg henu pà wà. Zeruzarez tawhu pe har wà, Zutez ywy rehe har wà no, Zotàw yrykawaz rehe har wà no."
40,3,6,"Uzemono oho aꞌe pe wà, Tupàn pe wà, wemiapo kwer katu ꞌym maꞌe wi uhem pà wà. — Nahekatu kwaw ihe, iꞌi izupe wà.— Azapo ikatu ꞌym maꞌe tuweharupi ihe, iꞌi izupe wà. — Apytuꞌu putar ikatu ꞌym maꞌe iapo re nehe, iꞌi izupe wà. Umuzahazahak Zuàw aꞌe uzeꞌeg maꞌe kwer aꞌe wà, Zotàw yrykaw pupe aꞌe wà."
40,3,7,"Amo zeꞌeg kwehe arer kwaw par parizew her maꞌe aꞌe wà, ur ipyr uzemuzahazahak kar pà izupe aꞌe wà no. Amo xaxeto hemetarer katu maꞌe xatuxew her maꞌe aꞌe wà no, ur ipyr aꞌe wà no. Wanexak mehe Zuàw uzeꞌeg ahyahy wanupe.— Mozaiw ài peiko pe. Mozaiw uxiꞌu teko wazuka pà aꞌe wà. Nezewegatete pemuꞌe teko temuꞌemaw rehe pe wà no, tatahu pe wamono kar pà pe wà no, iꞌi wanupe. — Aipo pepuner pehemaw rehe Tupàn wi nehe, aipo nuzepyk kwaw penehe aꞌe nehe. Ni amo napemuhem kar kwaw zepykaw wi aꞌe wà nehe, iꞌi wanupe."
40,3,8,"— Aze pepytuꞌu wer ikatu ꞌym maꞌe iapo re nehe, aꞌe mehe pezapo ikatuahy maꞌe peho peiko nehe, pezemumikahy haw hexak kar pà Tupàn pe nehe, iꞌi wanupe."
40,3,9,"— Àmàrààw ureipy romo hekon aꞌe, peze zo nehe. — Taꞌe Tupàn upuner mo ꞌàg ita iapo haw rehe Àmàrààw izuapyr romo aꞌe xe, aze mo ipurapo wer hehe aꞌe, iꞌi wanupe. — Aze awa Àmàrààw zuapyr romo hekon aꞌe nehe, aze noho kwaw Tupàn hape rupi aꞌe nehe, Tupàn uzeꞌeg putar nezewe izupe nehe — Nereiko kwaw Àmàrààw izuapyr romo heruwa rupi ne, iꞌi putar izupe nehe. Uzepyk putar hehe azeharomoete aꞌe nehe."
40,3,10,"— Itazy maꞌywa ꞌyw hapo huwake tuz aꞌe kury. Izar uhaw putar maꞌywa ꞌyw heityk pà aꞌe nehe. Aze maꞌywa ꞌyw naꞌiꞌa kwaw nehe, aze iꞌa kwer naꞌikatu kwaw nehe, uhaw putar heityk pà tata pupe nehe, iꞌi Zuàw teko wanupe. Ikatu ꞌym maꞌe iapo har wanehe uzeꞌeg uzeruzar ꞌym maꞌe wanehe aꞌe. Tupàn uzepyk putar uzeꞌeg heruzar ꞌymar wanehe aꞌe nehe."
40,3,11,"— Apumuzahazahak ꞌy pupe ihe, Tupàn pe pezewyr haw hexak kar pà purupe ihe. Awa heraikweromo ur maꞌe ràm aꞌe nehe, pemuzahazahak putar aꞌe nehe.Napemuzahazahak kwaw ꞌy pupe aꞌe nehe. Wekwe Puràg pupe tata pupe pemuzahazahak kar putar aꞌe nehe, iꞌi wanupe. — Tuwihaw heraikweromo ur maꞌe ràm aꞌe, ikàg weraꞌu ihewi aꞌe. Napuner kwaw ni ipy rehe har ihàm ikwaraw paw rehe izuwi ihe, iꞌi wanupe."
40,3,12,"— Yrypemutu opo pe hereko har umuwewe aroz apirer heityk pà izuwi aꞌe. Omonoꞌog aroz hyru pupe. Wapy iapirer tata pupe. Heraikweromo ur maꞌe ràm wiko aꞌe yrypemutu hereko har zàwenugar romo aꞌe. Uzeruzar maꞌe aꞌe wà, aroz ài wanekon aꞌe wà. Omono kar putar Tupàn pyr aꞌe wà nehe. Uzeruzar ꞌym maꞌe aꞌe wà, iapirer ài wanekon aꞌe wà. Omono kar putar tatahu pe aꞌe wà nehe, aꞌe tata uwew ꞌym maꞌe pupe aꞌe wà nehe, iꞌi Zuàw aꞌe, aꞌe zeꞌeg kwehe arer kwaw par wanupe aꞌe."
40,3,13,"Zuàw umuzahazahak Zezuz aꞌe kuryAꞌe ꞌar rehe wata Zezuz oho Karirez ywy wi Zotàw yrykaw pe kury. Uhem wà Zuàw huwake kury. — Hemuzahazahak pe ne nehe ty, iꞌi izupe."
40,3,14,"Naꞌe Zuàw aꞌe, uzapo amo uzeꞌeg izupe aꞌe. — Nan, iꞌi izupe. — Ihe ae aputar hemuzahazahakaw ihe, iꞌi Zuàw Zezuz pe."
40,3,15,"Naꞌe iꞌi Zezuz izupe kury. — Tuwe nezewe nehe ty, eruzar hezeꞌeg nehe ty, iꞌi izupe. Nezewe mehe xiapo putar Tupàn hemiapo putar haw rupi nehe, iꞌi izupe. — Aze pa, iꞌi Zuàw izupe."
40,3,16,"Naꞌe Zezuz uzemuzahazahak kar Zuàw pe kury. Uzemuzahazahak kar ire, uhem wà ꞌy wi kury. Aꞌe ꞌar mehe we ywak uzewàpytymawok iꞌaromo kury. Tupàn Hekwe wezyw pykahu ài wà hehe aꞌe. Wapyk wà hehe. Zuàw wexak iwezyw mehe. Naꞌe amo uzeꞌeg ywak wi aꞌe kury, Zezuz huwake har wanupe aꞌe kury.— Aikwez heraꞌyr heremiamutar aꞌe. Turywete haw imur har ihewe aꞌe, iꞌi wanupe. Tupàn aꞌe uzeꞌeg maꞌe kwer romo hekon aꞌe."
40,4,1,"Zurupari wagaw Zezuz aꞌe kuryNaꞌe Tekwe Puràg weraha Zezuz muite kury, ywyxig heta haw pe kury. — Zurupari neragaw putar nehe, iꞌi izupe. Umumaw 40 ꞌar 40 pytun aꞌe pe umaiꞌu ꞌym pà. Imaꞌuhez tuwe. Naꞌe Zurupari ur ipyr izupe uzeꞌeg pà aꞌe kury.— Tupàn taꞌyr romo ereiko ne. Aꞌe rupi nekàg tuwe ne. Ezeꞌeg ꞌàg ita wanupe nehe, typyꞌak romo iapo pà nehe, iꞌi izupe."
40,4,4,Uzeꞌeg Zezuz izupe.
40,4,5,"Naꞌe Zurupari weraha Zezuz Zeruzarez tawhu puràgete pe kury. Tawhu Tupàn pe imonokatu pyrer, zaꞌe aꞌe tawhu pe. Omono kar Zurupari Zanezar Zezuz tàpuzuhu aiha weraꞌu maꞌe iꞌaromo kury."
40,4,6,"Uzeꞌeg izupe.— Tupàn taꞌyr romo ereiko ne, aꞌe rupi ezemomor eho neꞌar pà xe wi ywy rehe nehe, taꞌe nezewe iꞌi Tupàn zeꞌeg pape rehe imuapyk pyrer aꞌe xe.Tupàn uzeꞌeg putar weko haw pe har wanupe aꞌe nehe, neruwake har wanupe nehe.Aꞌe mehe nepyhyk putar wà opo pupe aꞌe wà nehe, neꞌar mehe aꞌe wà nehe.Nezewe mehe nanepirok kwaw ita aꞌe nehe."
40,4,7,"Naꞌe uzeꞌeg Zezuz izupe kury. — Amo Tupàn zeꞌeg imuapyk pyrer nezewe uzeꞌeg aꞌe no. — Eagaw zo Tupàn nezar nehe, iꞌi aꞌe zeꞌeg, iꞌi izupe."
40,4,8,"Naꞌe Zurupari weraha Zezuz ywytyr iaiha weraꞌu maꞌe apyr kury. Wexak kar teko ywy rehe har izupe paw rupi wà, wexak kar wanuwihaw wà no, wexak kar tuwihaw wamaꞌe hekuzar katu maꞌe teteaꞌu wà no."
40,4,9,"— Amono putar ꞌaw teko paw newe ihe wà nehe, aze erezeamumew heruwa rupi nehe, hemuwete katu pà nehe, nezar romo hemuigo kar pà nehe, iꞌi izupe."
40,4,10,Uzeꞌeg Zezuz izupe.iꞌi izupe.
40,4,11,"Naꞌe Zurupari oho aꞌe wi kury. Tupàn heko haw pe har ur aꞌe pe ipyr wà, ipytywàgatu pà wà, hehe uzekaiw pà wà."
40,4,12,Zezuz uzypyrog umaꞌereko haw iapo pà aꞌe kuryTuwihaw umunehew kar Zuàw aꞌe ꞌar mehe aꞌe kury. Teko umumeꞌu imunehew pawer wà Zezuz pe aꞌe wà. Henu re uhem Zezuz oho aꞌe ywy wi aꞌe kury. Wata oho Karirez ywy kutyr kury.
40,4,13,Nupyta kwaw Nazare taw pe. Oho Kapanau taw pe wiko pà kury. Karirez yryhu waz rehe tuz aꞌe taw aꞌe. Zepurom Napitari ywy rehe tuz.
40,4,14,"Nezewe Zezuz hekon aꞌe, taꞌe Tupàn zeꞌeg imumeꞌu har kwehe arer Izai her maꞌe aꞌe xe, umumeꞌu nezewe heko àwàm aꞌe xe. Amo teko wiko Zotàw yrykawaz rehe aꞌe wà no.Zutew ꞌym teteaꞌu wiko aꞌe Karirez ywy pehegwer rehe aꞌe wà no."
40,4,17,"Aꞌe ꞌar mehe Zezuz uzypyrog Tupàn zeꞌeg imumeꞌu pà teko wanupe aꞌe kury.— Pezemumikahy ikatu ꞌym maꞌe penemiapo kwer rehe nehe, pepytuꞌu iapo re nehe. Taꞌe uhem eteaꞌi Tupàn pureruzeꞌegaw aꞌe kury xe, naꞌiàrew kwaw tur àwàm aꞌe, iꞌi oho iko purupe."
40,4,18,"Zezuz wenoz ipira pyhykar uzeupe wemimuꞌe romo wamuigo kar pà aꞌe wà kuryAmo ꞌar mehe Zezuz wata oho iko Karirez yryhu iwyr aꞌe. Wexak mokoz awa aꞌe pe aꞌe wà. Ximàw Pet awa ipy her romo aꞌe. Anere tywyr her romo aꞌe no.Omomor kyhapari oho waiko ꞌy rupi wà, ipira pyhyk pà wà. Taꞌe ipira pyhykar romo wanekon aꞌe wà xe."
40,4,19,"Uzeꞌeg Zezuz wà wanupe aꞌe kury.— Pezur herupi nehe ty wà. Ko ꞌar rehe, ipira pyhykar romo peiko pe. Pezur herupi nehe, aꞌe mehe apumuigo kar putar teko wamuzeruzar kar har romo ihe nehe, iꞌi wanupe."
40,4,20,Aꞌe ꞌar mehe we wezar ukyhapari wà. Oho Zezuz hupi wà.
40,4,21,"Noho tete kwaw wà. Wexak amo mokoz ipira pyhykar aꞌe pe wà no. Kanu pupe wanuz wà, u rehe we wà. Zepetew wanu her romo aꞌe. Xiak tykyꞌyr her romo aꞌe. Zuàw tywyr her romo aꞌe. Uzapokatu ukyhapari waiko ukanu pupe wà. Zezuz uhapukaz wanupe. — Pezur herupi nehe ty wà, iꞌi wanupe."
40,4,22,"Aꞌe ꞌar mehe we uhem wà aꞌe wi wà, kanuhu hezar pà wà, u hezar pà wà no. Oho Zezuz hupi hemiruzeꞌeg romo wiko pà wà."
40,4,23,"Zezuz upurumuꞌe iko kury. Upurumukatu noWata Zezuz oho iko Karirez ywy rehe aꞌe kury. Upurumuꞌe oho iko zemonoꞌogaw nàn no, Tupàn pureruzeꞌegaw imumeꞌu pà no, teko imaꞌeahy maꞌe wamukatu pà no, maꞌerahy paw imuhem kar pà no."
40,4,24,"Teko umumeꞌu hemiapo kwer oho Xir ywy rehe har nànàn aꞌe wà no. Aꞌe rupi aꞌe ywy rehe har werur imaꞌeahy maꞌe ipyr aꞌe wà no, wyzài imaꞌeahy haw hereko har wanerur pà ipyr aꞌe wà no. Werur tekwe ikatu ꞌym maꞌe hereko har aꞌe wà no, werur uryryryryz maꞌe aꞌe wà no, werur ipàri maꞌe aꞌe wà no. Paw rupi katete umukatu aꞌe wà."
40,4,25,"Teko teteaꞌu oho haikweromo wà. Karirez ywy rehe har wà, Teztaw ywy rehe har wà no, Zeruzarez tawhu pe har wà no, Zutez ywy rehe har wà no, Zotàw yrykawaz pehegwer rehe har wà no. Paw rupi katete oho haikweromo wà."
40,5,1,Zezuz upurumuꞌe iko ywytyr rehe aꞌe kuryZezuz wexak aꞌe teko teteaꞌu aꞌe wà. Aꞌe rupi uzeupir oho ywytyr rehe kury. Wapyk aꞌe pe. Hemimuꞌe uzemonoꞌog huwake wà.
40,5,2,Uzypyrog wamuꞌe pà. Naꞌaw izeꞌeg xe aꞌe kury.
40,5,3,Taꞌe wiko putar Tupàn hemiruzeꞌeg romo aꞌe nehe xe.
40,5,4,"Teko wemiapo kwer ikatu ꞌym maꞌe rehe uzaiꞌo maꞌe aꞌe nehe,Tupàn upytywà putar aꞌe teko aꞌe nehe, imurywete kar pà aꞌe nehe."
40,5,5,"Teko ikàg ꞌym maꞌe hurywete putar aꞌe nehe,taꞌe upyhyk putar Tupàn hemimur ràm aꞌe nehe xe, upyhyk putar hemimumeꞌu kwer aꞌe nehe xe."
40,5,6,"Aze teko ipureruzar wer Tupàn rehe azeharomoete aꞌe nehe, aze ipurapo wer tuwe ikatu maꞌe rehe aꞌe nehe,hurywete putar aꞌe nehe, taꞌe Tupàn umurywete kar putar tuwe aꞌe teko aꞌe nehe xe."
40,5,7,"Aze teko upurupuhareko katu iko aꞌe nehe, hurywete putar aꞌe nehe,taꞌe Tupàn upuhareko putar aꞌe teko aꞌe nehe no xe, hehe uzepyk ꞌym pà aꞌe nehe no xe. Heharaz putar hemiapo kwer ikatu ꞌym maꞌe wi aꞌe nehe."
40,5,8,"Aze teko ipurapo wer tuwe xo ikatuahy maꞌe rehe azeharomoete aꞌe nehe, Tupàn imurywete kar pà aꞌe nehe, hurywete putar aꞌe nehe,taꞌe wexak putar Tupàn aꞌe nehe xe."
40,5,9,"Aze amo teko uzàmàtyryꞌym amo teko aꞌe wà nehe, aze amo ae teko uzeꞌeg oho wanupe nehe, wamupytuꞌu kar pà wàmàtyryꞌym ire nehe, aꞌe mehe wamupytuꞌu kar har hurywete putar aꞌe nehe,taꞌe — Heraꞌyr, iꞌi putar Tupàn izupe aꞌe nehe xe."
40,5,10,
40,5,11,"Aze teko uzeꞌeg zemueteahy penehe wà nehe, aze upuraraw kar maꞌerahy peme wà nehe, aze hemuꞌem penehe wà nehe, heremiruzeꞌeg romo peneko haw rehe wà nehe, penurywete putar nehe."
