Book,Chapter,Verse,Scripture
40,2,4,Upéa-gwi Herodes ohenói ou hagwã paꞌi ruvixa kwéry gwive judeu rekomboꞌehaty kwéry ndive:—Mamo-py po oiko vaꞌerã upe Nhandejáry rembiporavo Cristo? Kipy tipo hekwagwã? Mbavaꞌe tipo heꞌi vaꞌekwe yma gware kwatia nheꞌẽ? heꞌi oporandu-vy íxupe kwéry.
40,2,5,"—Belém tetã-my, Judéia yvy-py oiko-ta, heꞌi. —Nhandejáry nheꞌẽ-py omombeꞌu vaꞌety remimoĩgwe kwatia-rehe heꞌi a-rami:"
40,2,6,
40,2,7,Upe ramo Herodes ohenói ou hagwã upe hiꞌarandu vaꞌe kwéry. Omohaꞌe anho ohenói-vy oporandu hagwã upe jasytata-rehe:—Arakaꞌe pyhare po ojehexa uka raꞌe peẽ-my jasytata? heꞌi oporandu-vy íxupe kwéry.
40,2,8,"Oikwaa-ma ramo omondo Belém-py:—Tapeho pejohu peve peheka íxupe, heꞌi. —Mamo pa oime pehexa porã. Petopa-ma ramo íxupe, peju jevy kuri pemombeꞌu xe-vy aikwaa hagwã xe ave aha hagwã ahexa íxupe, aha hagwã xe ave amboete íxupe, heꞌi moꞌã upe hiꞌarandu vaꞌe-pe."
40,2,9,"Ohendu-ma ramo mburuvixa nheꞌẽ, ojeꞌói hikwái oheka-vy. Upéi upe jasytata ojeupi ypy jave kwarahy resẽ-my ohexa vaꞌekwe oho henonde-rupi. Upéi mitãꞌi oimeha ári opyta yvate-py. Ohexa ramo, ovyꞌa eterei.—Iporã ete katu. Jahexa jevy-ma jasytata, heꞌi herovyꞌa-vy."
40,2,11,"Upéi ogwahẽ oho-vy óga-py. Upe-py ohexa mitãꞌi-pe isy Maria ndive oiko ramo. Gwetypyꞌã-rehe onhesũ imboete-vy íxupe. Omombaꞌegwasu íxupe hikwái. Upéi oipeꞌa imbaꞌe ryru-gwi. Omboete eterei-vy, omeꞌẽ rei mitã-pe ouro hepy vaꞌe. Omeꞌẽ íxupe hyakwã porã vaꞌe, incenso héry vaꞌe. Omeꞌẽ ave íxupe hyakwã porã vaꞌe mirra héry vaꞌe ave."
40,2,12,"Pyhare ogwahẽ ou-vy Nhandejáry rembigwái yváy gwigwa. Heꞌi:—Aníke peho jevy mburuvixa róga-rupi, heꞌi hiꞌarandu vaꞌe-pe.Ike-py omombeꞌu íxupe. Upéa-gwi oikupeꞌo peꞌo ojeꞌói-vy hikwái gweꞌýi ha-py."
40,2,13,"Ogwerokanhy heraha-vy mitãꞌi Egito-pyOho rire ojeꞌói-vy upe hiꞌarandu vaꞌe, pyhare ojehexa uka ou-vy Nhandejáry rembigwái yváy gwigwa. José oke jave, ojehexa uka íxupe:—Epuꞌã katu, heꞌi, —eraha isy ndive mitãꞌi. Erokanhy heraha-vy mitãꞌi Egito yvy-py. Epyta ranhe upe-py eiko-vy. Xe haꞌe ramo ae, ereju jevy vaꞌerã, heꞌi íxupe. —Mburuvixa Herodes katu oheka uka-ta íxupe ojuka uka hagwã. Upéa-gwi epyta upe-py, heꞌi íxupe Nhandejáry rembigwái."
40,2,14,Upe-ma ramo opuꞌã pyhare ogwerokanhy herojeꞌói-vy. Ogweraha isy ndive mitãꞌi. Oho Egito yvy-py.
40,2,15,Upe-py opyta mitãꞌi ndive. Herodes omano raꞌarõ-vy opyta Egito-py. Yma ete Nhandejáry nheꞌẽ-py omombeꞌu vaꞌety remimoĩgwe kwatia-rehe heꞌi a-rami:
40,2,21,Upe-ma ramo opuꞌã ojeꞌói-vy. Mitã ogweraha isy ndive jevy gwetã-my. Israel kwéry yvy-py oho.
40,2,22,"Ha upéi katu:—Ãy Herodes raꞌyre Arquelau oiko jevy mburuvixagwasu ramo Judéia yvy-py, heꞌi José-pe omombeꞌu-vy.Upéixa-gwi ikyhyje oho hagwã taꞌyre manda ha-py. Pyhare ojehexa uka jevy íxupe ou-vy Nhandejáry rembigwái yváy pygwa. José oke jave, ojehexa uka íxupe:—Ani ereho teĩ upe-py, heꞌi íxupe.Upéixa-gwi ndohóiry oyvy-py. Galiléia yvy-py ae haꞌe oho."
40,2,23,"Upe-py oho opyta Nazaré tetã-my. Yma Nhandejáry nheꞌẽ-py omombeꞌu vaꞌety remimoĩgwe kwatia-rehe heꞌi a-rami:“Heꞌi vaꞌerã íxupe Nazaré pygwa”heꞌi upe Nhandejáry rembiporavo Cristo-rehe. Ipokatu voi Nhandejáry nheꞌẽ. Upéa-gwi yma heꞌi hagwe-rami, ãy oiko-ma."
40,3,1,  Upe ramo ojekwaa-ma ou-vy Batista. Tekwaty eꞌỹ-my Judéia yvy-py ojekwaa-ma Nhandejáry nheꞌẽ mombeꞌu-vy:
40,3,2,"—Onhemoꞌagwĩ-ma katu ou-vy Nhandejáry nhande ruvixarã. Pemboasy katu pene rembiapo vaikwe. Perova pende rekoha pemoirũ hagwã íxupe, heꞌi omombeꞌu-vy.heꞌi Batista rekorã mombeꞌu-vy."
40,3,4,Haꞌe camelo mymba ragwekwe-gwi onhemonde oiko-vy. Ha ixumbe katu vaka pire gwigwa. Hoꞌu tukúry-pe oiko-vy. Ei kaꞌagwy hoꞌu ave.
40,3,5,"Upe jave ohopa ojeꞌói-vy henda-py Jerusalém tetã mygwa, Judéia yvy pygwa ave. Jordão ysyry jere rupigwa ave ohopa iha-py."
40,3,6,"Ogwahẽ ramo henda-py, peteĩ teĩ onhemombeꞌu João-pe gwembiapo vaikwe-rehe: “Amboasy-ma xe rembiapo vaikwe” peteĩ teĩ onhemombeꞌu ramo, omongarai-ma íxupe. Jordão ysyry-py oporomongarai oiko-vy."
40,3,7,"Ha upéi katu ogwahẽ ave ou-vy heta fariseu saduceu ndive. Onhemongarai ukase-vy ou íxupe hikwái. Ohexa ramo íxupe kwéry heꞌi:—Mbói-rami peẽ pende reko mbói reko-rami, heꞌi íxupe João. —Kivaꞌe po nde-vy heꞌi erekanhy hagwã? Ndikatúi erekanhy nde rereko asyharã-gwi, heꞌi íxupe kwéry."
40,3,8,"—Ererova ramo nde rekoha, ehexa uka nde reko porãha."
40,3,9,“Abraão amyrĩ nhande ru voi. Nhande kwéry hemiarirõre tee voi” ere rei erenhemboete ukase-vy. Ani joty ere upéa. Pehexa katu ko vaꞌe ita. Haꞌe-ta peẽ-my. Ko itakwe Nhandejáry omondo kwaa vaꞌerã kente ramo. Hetave omondo kwaa vaꞌerã Abraão remiarirõre ramo. Ndaheko rasýiry arã hemimondo ramo ita.
40,3,10,Yva máta hiꞌa eꞌỹ vaꞌe oity vaꞌerã. Hapy hagwã-pyma ogweraha vaꞌerã. Oĩ-ma háxa ijypy-py ombogwái hagwã hapo-rupi. Upéixa ete ogwereko asy vaꞌerã hekoha vai vaꞌe-pe.
40,3,11,"—Xe, heꞌi —y-py mante apomongarai vaꞌe penhemboasy-gwi pende rekoha vaikwe-rehe ojekwaa hagwã peẽ penhemboasyha pende rekoha vaikwe-rehe. Ha oĩ xe rapykwerigwa katu napene mongarai moꞌãi xe oromongaraiha-rami. Haꞌe ombogwejy vaꞌerã omoingo-vy pende pyꞌapy-py Nheꞌẽ Marangatu tee vaꞌe, heꞌi. —Tata-py ae pene mongarai vaꞌerã omokanhy ngatu-vy pende reko tujakwe pendéhegwi. Tata-py imombopyrã jahapyha-rami ave, pende reko tujakwe oipeꞌa vaꞌerã pendéhegwi. Pende aigwe ohapypa-ma vaꞌerã. Haꞌe ipuꞌakave vaꞌe xéhegwi. Upéa-gwi, xe rekoꞌive íxugwi-gwi, xe ave atĩ íxugwi. Ni hembigwái ramo jepe ndikatúiry aiko."
40,3,12,"Yrupẽ-my nhamombo yvate-koty imboveve-vy. Upéi inhongatu haty-py nhamoĩ haꞌỹigwe. Ha haꞌỹi eꞌỹ vaꞌe pirekwe katu jahapy. Upéixa ete haꞌe ogwahẽ-ma ou-vy oipeꞌa hagwã hekoha vai vaꞌe-gwi hekoha porã vaꞌe. Upe vaꞌe ogweraha vaꞌerã oha-py. Ha hekoha vai vaꞌe katu ogwereko asy vaꞌerã íxupe. Okái voi Nhandejáry rata. Ndoikói voi imbogweharã, heꞌi judeu ruvixa kwéry-pe Batista imombeꞌu-vy."
40,3,13,  Upe ramo ogwahẽ ou-vy Hesu Galiléia yvy-gwi. Jordão ysyry-py ou. Ojéupe ave oipota omongarai.
40,3,14,"Ha katu nomongaraiséi íxupe:—Iporãve katu xe mongarai nde voi. Nde, nde reko porãve xéhegwi, heꞌi íxupe João. —Nde reko porãve jepe, maꞌerã ereju joty xe renda-py? Maꞌerã erenhemongarai ukase joty xe-vy, heꞌi oporandu-vy."
40,3,15,"—Ãy eheja katu tanhemongarai, heꞌi Hesu. —Upéixa iporã jajapo entéro Nhandejáry oipota vaꞌe gwive, heꞌi João-pe.Ha heꞌi:—Néi. Aipo ramo toromongarai, heꞌi Hesu-pe.Ha omongarai íxupe."
40,3,16,"Onhemongarai rire-ma, osẽ y-gwi ou-vy. Upe-ma ramo ojekwaa pyaꞌe yváy-py. Upe-gwi haꞌe ohexa ogwejy vaꞌe. Pykasu-rami ogwejy ou-vy Nheꞌẽ Marangatu tee vaꞌe. Ójehe ogwejy ramo ohexa. Upéi ohendu yváy-gwi onheꞌẽ vaꞌe. Heꞌi:—Kóa xe raꞌy xe rembiayhu voi. Xe rembierohory porã ete vaꞌe voi ko vaꞌe, heꞌi yváy-gwi onheꞌẽ vaꞌe Hesu-rehe."
40,4,1,"  Ha upéi katu ogweraha Hesu-pe Nheꞌẽ Marangatu tee vaꞌe. Tekwaty eꞌỹ-my ogweraha íxupe. Anháy renda-py ogweraha íxupe anháy ruvixa otantea hagwã íxupe ombojejavy hagwã moꞌã. Quarenta áry, quarenta pyhare ave ohasa okaru eꞌỹ reheve. Ha upe rire ae katu ivareꞌa-ma. Upe ramo ohekoteta-vy ou anháy ruvixa. Ombojejavyse moꞌã íxupe. Anháy heꞌi íxupe:—Nde ere ndéjehe, “Xe Nhandejáry raꞌy voi”. Aipo ramo ere ko ita-pe eremondo hagwã íxupe mbojape ramo, heꞌi Hesu-pe anháy itantea-vy, ombojejavyse moꞌã-vy."
40,4,4,Hesu ae ndojapóiry joty inheꞌẽ. Nhandejáry nheꞌẽ ae joty omombeꞌu íxupe:
40,4,5,Upe rire anháy ruvixa ogweraha íxupe Jerusalém tetã marangatu-py. Nhandejáry róga kakwaa-py ogweraha íxupe. Upe-py ijyvateve vaꞌe ári omonhemboꞌy íxupe. Anháy heꞌi íxupe:
40,4,6,"—“Xe Nhandejáry raꞌy voi” ere nde ndéjehe, heꞌi íxupe. —Aipo ramo, heꞌa katu a-gwi. Koꞌa-rami ae oĩ Nhandejáry kwatia nheꞌẽ heꞌi anháy Hesu-pe ombojejavy ukase moꞌã-vy:"
40,4,7,Ha Hesu ae katu ndojapóiry joty inheꞌẽ. Nhandejáry nheꞌẽ ae joty omombeꞌu íxupe:—“Ani katu eretantea teĩ Tupã nde Járy-pe imbojejavy ukase-vy moꞌã”heꞌi anháy ruvixa-pe Nhandejáry kwatia nheꞌẽ omombeꞌu-vy.
40,4,8,"Upéi ogweraha jevy Hesu-pe yvyatygwasu ári. Upe-py ohexa uka íxupe entéro tetã tetã ko yvy-py oĩ vaꞌe gwive. Mburuvixa vixa róga kakwaa ohexa uka íxupe. Ijapo porã porãpyre, heta iporãve rãve vaꞌe ohexa uka íxupe. Ohexa ukapa rire heꞌi íxupe:—Entéro ne rembiexakwe gwive ameꞌẽ arã nde-vy, heꞌi íxupe anháy. —Ne retypyꞌã-rehe erenhesũ ranhe ramo xe mboete-vy, ameꞌẽ arã nde-vy, heꞌi otantea-vy imbojejavy ukase-vy moꞌã Hesu-pe."
40,4,10,Ha Hesu ae katu ndojapóiry inheꞌẽ. Heꞌi joty íxupe:—“Pemombaꞌegwasu katu Tupã pende Járy-pe. Íxupe anho mante pehendu pemboete-vy”heꞌi anháy ruvixa-pe onheꞌẽ mbojevy-vy.
40,4,11,Upéa heꞌi rire anháy ruvixa oheja íxupe oho-vy. Ha Nhandejáry rembigwái yváy pygwa ogwahẽ ou-vy iha-py. Hemikotevẽ ogweru.
40,4,12," Ha upéi katu Batista onhemoĩ preso. Oherakwã rendu ramo, Hesu osẽ jevy oho-vy Galiléia yvy-py."
40,4,13,"Gwetã Nazaré-py ndopytái. Ova oho-vy Cafarnaum tetã-my. Pe Cafarnaum Galiléia yugwarusu rembeꞌy-py. Zebulon yvy pygwa, Naftali yvy pygwa ave heꞌi yma gware."
40,4,14,"Upe-py ova Hesu yma gware heꞌi hagwe-rami oiko hagwã ãy. Yma Nhandejáry nheꞌẽ-py omombeꞌu vaꞌety remimoĩgwe kwatia-rehe a-rami:heꞌi Nhandejáry kwatia nheꞌẽ. Yma heꞌi hagwe-rami, ãy oiko-ma."
40,4,17,"Cafarnaum tetã-my ova rire, onhepyrũ Hesu Nhandejáry nheꞌẽ omombeꞌu-vy:—Pene moꞌagwĩ-ma ou-vy Nhandejáry pende ruvixarã. Upéa-gwi pemboasy peteĩ teĩ pene rembiapo vaikwe. Perova katu pende rekoha vaikwe, heꞌi omombeꞌu-vy íxupe kwéry."
40,4,18," Ha upéi katu Hesu ogwata oho-vy Galiléia yugwarusu yke-rehe. Ohexa oho-vy Simão-pe, héry vaꞌe Pedro ave, tyvýry André ndive. Ohexa omombo ramo oity hagwã y-py kyha oipyhy hagwã pira. Pira jopoihaty voi haꞌe kwéry:"
40,4,19,"—Peju katu xe moirũ, heꞌi íxupe kwéry. —Nde katu pira jopói kwaahaty. Ãy ae orohekomboꞌe-ta xe moirũ uka hagwã gwĩ kente kwéry-pe, heꞌi ohenói-vy íxupe kwéry Hesu."
40,4,20,Upe-ma ramo pyaꞌe oheja okyha. Omoirũ-ma oho-vy Hesu-pe.
40,4,21,"Ha upéi ohasave Hesu oho-vy gwenonde-koty. Ohexa oho-vy mokõi Zebedeu raꞌy, tyvýry ave. Gwu ndive omoatyrõ oiko-vy kanoagwasu-py kyha. Ohenói íxupe ojéupe omoirũ hagwã:—Peju katu xe moirũ, heꞌi íxupe kwéry."
40,4,22,Upe-ma ramo pyaꞌe oheja okanóa gwu reheve. Oho hupive omoirũ-vy Hesu-pe.
40,4,23,Ha upéi katu Hesu oho Galiléia tetã tetã-rupi. Ojeporahéi haty haty-rupi oporomboꞌe. Nhandejáry nhande ruvixarã rehegwa nheꞌẽ porã omombeꞌu mbeꞌu. Entéro mbaꞌasy-gwi oporombogwera gwera oiko-vy.
40,4,24,"Upe-ma ramo isarambi oho-vy herakwã. Síria tetã tetã-rupi oho herakwã. Upéixa-gwi ogweru íxupe opambaꞌe mbaꞌasy rerekoha vaꞌe gwive. Gwĩ hasy ete vaꞌe, gwĩ anháy rerekoha, gwĩ heꞌoꞌãꞌoꞌã vaꞌe, gwĩ hajy jeapa vaꞌe ogweru ave íxupe. Entéro hasy vaꞌe íxupe ojereru vaꞌekwe gwive, ombogwerapa joty haꞌe."
40,4,25,"Upe ramo heta ojogweroaty Hesu-rehe hikwái. Oĩ heta Galiléia yvy pygwa, oĩ heta Dez Cidades ojeꞌeha tetã mygwa. Oĩ heta Jerusalém tetã mygwa, Judéia yvy pygwa ave. Oĩ heta Jordão ysyry rovái pygwa. Heta eta kente oho ijave ojeꞌói-vy."
40,5,1,"Ha upéi katu heta eterei ijaty vaꞌe omoirũse Hesu-pe. Ha haꞌe katu ohexa ramo íxupe kwéry, ipaꞌũ-gwi ojeupi oho-vy. Ijavyte kwéry-gwi ojeupi oho-vy. Yvyaty ári-ma ojeupi oho-vy. Upe-py ogwahẽ ramo, ogwapy-ma yvyaturu-rehe. Ogwapy rire, omoirũ íxupe hemimboꞌe kwéry. Upe ramo onhepyrũ-ma ohekomboꞌe porã-vy gwemimboꞌe kwéry-pe. Heꞌi omombeꞌu-vy íxupe kwéry:"
40,5,3,"—Gwĩ, “Iporiahu vaꞌe-rami ko yvy-py xe aiko” heꞌi ójehe vaꞌe, gwĩ, “Xejéhegwi rei ndikatúiry xe aiko” heꞌi ójehe vaꞌe, heko vyꞌa tee vaꞌe. Nhandejáry nhande ruvixa ndive gwarã voi. Upéa-gwi ovyꞌa."
40,5,4,"—Gwĩ gwembiapokwe omboasy-vy hasẽ vaꞌe, heko vyꞌa tee joty. Nhandejáry remimbopyꞌagwapyrã voi upéa. Upéa-gwi ovyꞌa."
40,5,5,"—Gwĩ ipoxy pyaꞌe eꞌỹ vaꞌe, heko kirirĩ vaꞌe, heko vyꞌa tee vaꞌe. Ko yvy pygwa íxupe gwarã. Ko yvy imbaꞌe teerã. Upéa-gwi ovyꞌa joty."
40,5,6,"—Gwĩ Nhandejáry remimbota gwive ojaposeve seve vaꞌe, heko vyꞌa tee vaꞌe. Ivareꞌa vaꞌe-rami, ijuhéi vaꞌe-rami ave oiko hemimbota ojapose eterei-gwi. Ojapo rire ovyꞌa vaꞌerã. Onhembopyꞌajeko tee vaꞌe-rami ovyꞌa-ma vaꞌerã oiko-vy."
40,5,7,"—Gwĩ gwapixa-pe oiporiahuvereko vaꞌe, heko vyꞌa tee vaꞌe. Oiporiahuvereko vaꞌerã ave íxupe Nhandejáry. Upéa-gwi ovyꞌa."
40,5,8,"—Gwĩ hesakatu reheve ipyꞌa potĩ vaꞌe, heko vyꞌa tee vaꞌe. Ohexa vaꞌerã Nhandejáry-pe. Upéa-gwi ovyꞌa."
40,5,9,"—Gwĩ gwapixa peteĩxa omoingo porã vaꞌe, ombojoja vaꞌe, heko vyꞌa tee vaꞌe. “Xe raꞌy voi, xe rajy voi” heꞌi vaꞌerã hese Nhandejáry. Upéa-gwi ovyꞌa."
40,5,10,"—Gwĩ Nhandejáry remimbota ojapo-gwi ogwereko asy ramo jepe íxupe, heko vyꞌa tee joty. Nhandejáry nhande ruvixa ndive gwarã voi. Upéa-gwi ovyꞌa."
40,5,11,"—Ha peẽ ave xe moirũ-gwi onheꞌẽ rei rei vaꞌerã pende-rehe. Pende rereko asy vaꞌerã. Xe-rehe ndaijaꞌéi-gwi opaixagwa ivai vaꞌe omombeꞌu vai vaꞌerã pende-rehe, ijapu vaꞌerã pende-rehe. Upéixa pende rereko jave, pende reko vyꞌa tee voi. Pevyꞌa katu. Perovyꞌa joty katu pende-rehe hembiapo vai vaꞌe. Yváy-py heta eterei ombohekovia vaꞌerã peẽ-my omeꞌẽ-vy Nhandejáry. Upéa-gwi pevyꞌa joty. Pende rerekoha-rami ave ogwereko asy vaꞌekwe myamyrĩ Nhandejáry nheꞌẽ-py omombeꞌu vaꞌety-pe. Yma gware-pe pene renonderã-rehe ogwereko asy hagwe-rami ave, ãy pende rereko asy ave vaꞌerã."
40,5,13," —Pejeapysaka katu juky rehegwa nheꞌẽ-rehe. Juky-rami peẽ peiko ko yvy-py. Pono ine soꞌo-rehe juky nhamoĩ vaꞌe-rami, peẽ peiko ko yvy-py ani hagwã teko rei ivaive ive oho-vy. He porã juky ha ndahe porãvéi ramo, ndikatuvéi-ma nhamoatyrõ íxupe. Naiporãvéi-ma nhamoatyrõ hagwã. Nde eremombo-ma vaꞌerã. Erepyrũ vaꞌerã hese."
40,5,14,"—Yvypóry kwéry-pe pehesape vaꞌe-rami ave peẽ peiko. Ojekwaa porã tetã yvyaty ári onhemoĩ vaꞌekwe. Ndikatúiry onhomi nhomi íxupe. Ojekwaa porã ave tataendy. Nhamoendy ramo, ndajajahoꞌíry nhaꞌẽ gwy-py. Tataendyꞌy ári ae nhamoĩ. Upe ramo entéro óga pygwa-pe pe tataendy ohesapepa oĩ-vy. Upéixa ete ohesape vaꞌe-rami, tojekwaa porã ne rembiapo porãkwe. Upéixa ramo nde rapixa kwéry ohexa vaꞌerã ne rembiapo porã. Ohexa ramo, omombaꞌegwasu vaꞌerã nde Ru yváy pygwa-pe, heꞌi Hesu."
40,5,17,"Moisés amyrĩ remimombeꞌukwe rehegwa nheꞌẽUpéi heꞌi jevy Hesu:—Ani ere teĩ: “Ogwahẽ-ma ou-vy Hesu ohekoviarõ hagwã Moisés amyrĩ remimombeꞌukwe tekoha” ani ere teĩ. “Ou-ma ohekoviarõ hagwã Nhandejáry nheꞌẽ-py omombeꞌu vaꞌety amyrĩ remimombeꞌukwe tekoha” ani ere teĩ. Agwahẽ-ma ae aju-vy ipokatu hagwã upe Nhandejáry remimoꞌarandukwe nheꞌẽ oiko hagwã heꞌi hagwe-rupi, heꞌi."
40,5,18,"Upéi heꞌi ave:—Pejeapysaka katu xe nheꞌẽ-rehe. Anhetegwa vaꞌe amombeꞌu-ta peẽ-my. Ko yvy áry ndive oiko jave, nonhemohekoviarõ moꞌãi vaꞌerã Moisés amyrĩ remimombeꞌukwe nheꞌẽ. Nomokanhy moꞌãi ni peteĩ ojehai vaꞌekwe. Ni peteĩ ndyky jaiporu vaꞌe kwatia nhamonheꞌẽ porã hagwã nomokanhýi vaꞌerã. Heꞌi hagwe-rami oikopa peve nonhemohekoviarõ moꞌãi vaꞌerã Nhandejáry kwatia nheꞌẽ."
