Book,Chapter,Verse,Scripture
40,1,16,"Zaco hã Zuzéhé mama. Zuzé hã Marizaha mro. Mariza hã, Zezusihi na, ta hã. Zezusi hã, ta hã Cristu, 'Re ĩhâimana u'âsi mono te te ĩpisudu, Danho'reptui'wa da, da te 're ĩsisi za'ra mono. Ãne hã 14 na dahi'rata norĩ hâiba za'ra hã, Abra'ãhã hawimhã, Dawihi u hã. Duré 14 na dahi'rata norĩ hâiba za'ra hã Dawihi hawimhã, Izarazéhé nhihudu norĩ, da te ĩsimroi mono zéb u hã, Babironiza u. Duré 14 na dahi'rata norĩ hâiba za'ra hã Izarazéhé nhihudu norĩ, da te ĩsimroi mono zém hawimhã, Cristu ĩpotozéb u hã."
40,1,18,"Tawamhã ãne Zezu Cristuhu potozé hã: Mariza hã Zezusi, ãma ĩna da hã ma tô sima ropisutu zahuré Zuzéhé me, sina mro zahuré da. Tane nherẽ, sina mro zahuré õ ré, ma tô 'Re ĩhâimana u'âsi mono pẽ'ẽzani na tiwasã Mariza hã, te te sa'rese õ nherẽ."
40,1,19,"Tawamhã aibâ hã Marizaha ãma ĩmro da hã 're morĩ wẽ di, Zuzé na ĩsisi hã. Ta hã marĩ ĩwẽ si te te 're 'manharĩ u'âsi. Taha wa, ma tô sima rosa'rata, ãma ĩmro da ropisudu hã pi'uriwi za te te siwi ĩpari na hã, duré danho'a ĩwasété na te te ãma hiri wa, da te dasiwi waihu'u za'ra tõ da."
40,1,20,"Ãne na te te sima rosa'rata wamhã, hâiwa hawi Wanhib'apito ma romhuri'wa hã ma tô tãma sihâi'ré, sõtõ 'rowi. Ãne te tãma tinha:— Zuzé, Dawihi nhihudu, asina aihâtâ'â tõ, Marizaha ãma aimro tõ da hã. Ta hã ma tô tiwasã, 'Re ĩhâimana u'âsi mono pẽ'ẽzani na."
40,1,21,"Ĩ'ra hã 'watébrémi na te za tãma podo. Tawamhã Zezusi na te za ĩsisi. Danho'reptui'wa te wasu'u, ĩsisi hã. Taha si te za tinhib'a'uwẽ hã te te 're anho'reptu, ĩwasété hawi, duré 'Re ĩhâimana u'âsi mono te te 're ĩdahâ za'ra mono zém hawi."
40,1,22," Ãne da hã ma tô pisutu, Zezusihi ma, 'Re ĩhâimana u'âsi mono hã duréihã tizadawa wasu'u 'rata 'wai ma, Iza'izaha ma, te te ĩwaihu'uzém na te te ãma uwaimrami da. Ãne ma tô tãma waihu'u, duréihã:“Pi'õi ubuni hã te za tiwasã. Duré ĩ'ra hã te za tãma waptãrã, aibâ na.'Re ĩhâimana u'âsi mono, wasiré 're ĩmorĩ u'â, te wasu'u, ĩsisi hã. Ãne 'Re ĩhâimana u'âsi mono te te ãma ĩrowaihu'uzé hã, duréihã. - Series, "
40,1,24,"Tawamhã Zuzé hã utu wamhã, hâiwa hawi Wanhib'apito ma romhuri'wa te te tãma ĩwaihu'uzéb zarina, ma tô ãma timro oto, Marizaha ãma, awa'awi."
40,1,25,"Tane nherẽ, Zuzé hã te te sima ãma rosa'rata õ di a'â Marizaha ãma, ĩ'ra tãma waptã'ã õ ré. Taré te ĩré 'madâ. Tawamhã ĩ'ra tãma waptã'ã wamhã, Zuzé hã ma tô sisi, Zezusi na."
40,2,1,"Bâtâ pusizém hawi, aibâ norĩ ĩsi'aba'rézé wasu'u, Zezusihi uTawamhã Zezusi hã ma tô podo, Berẽ na 'ri nho'õmo nhisi ãma, Zudeza na danhipti'a nho'õmo nhisi ãma. Apito Erodi hã, Izarazéhé nhihudu norĩ te te 're 'madâ'â za'ra mono ré, ma waptãrã. Waptã'ã parip si, ma tô wasi na romnhoré'wa norĩ hã aihutu Zeruzarẽ u, bâtâ pusizém hawi, rowaihu'u pese 'wa norĩ hã."
40,2,2,"Tawamhã te sô anharĩ za'ra, Zezusihi zô:— E mahãta 'watébrémi, zudezu norĩ nhib'apito da, ĩpodo hã. Wa norĩ hã wa tô 'madâ'â za'ra ni, wasi hã, bâtâ pusizém niwĩmhã, zudezu norĩ nhib'apito da, ĩpotozé te te ĩwasu'u hã. Taha wa, wa we ai'aba'ré ni, ãma wawata za'ra da. — Ãne ma tô sô anharĩ za'ra."
40,2,3,"Tawamhã apito Erodi te te wapari wamhã, hâtâ'â uptabi di, uburé Zeruzarẽ ãma 're ĩdasi'ubumroi mono norĩ zama."
40,2,4,"Tawamhã apito Erodi hã ma tô 'rã'õtõ, 'Re ĩhâimana u'âsi mono ma, da'ãma romhuri'wa ĩpire norĩ hã, duré ĩsimiroti na rob'ui'éré 'rata na dama rowahutu'wa norĩ hã te te sadanharĩ za'ra da:— E mame te za waptãrã, 'Re ĩhâimana u'âsi mono te te ĩpisudu hã, Danho'reptui'wa da. — Ãne te sadanharĩ za'ra."
40,2,5,"Tawamhã ma ãma sada'âbâ za'ra:— Berẽ na 'ri nho'õmo nhisi ãma te za waptãrã, Zudeza na danhipti'a nho'õmo nhisi ãma. Duréihã 'Re ĩhâimana u'âsi mono zadawa wasu'u 'rata 'wa hã ma tô ãne na ãma rob'ui'éré siro, 'Re ĩhâimana u'âsi mono mreme na:"
40,2,6,"Ãne duréihã ma tô ãma rob'ui'éré siro, 'Re ĩhâimana u'âsi mono zadawa wasu'u'wa hã."
40,2,7,"Tawamhã Erodi hã ma tô sô tihârâ za'ra, bâtâ pusizém hawi ĩsihutu norĩ zô, pi'uriwi te te sadanharĩ za'ra da, ta norĩ hã:— E mahãna ma tô wasi hã watobro. — Ãne te sadanharĩ za'ra."
40,2,8,"Te te sadanharĩ za'ra pari, ma tô tãma rob'ru za'ra, Berẽ u si'aba'ré da. Ãne te duré tãma rob'ru za'ra:— Mo oto ai'aba'réi wa'aba, 'watébrémi zô asinharĩ pese za'ra wa'aba da. Sõpẽtẽ za'ra wa'aba wamhã, ma'ãpé apâ we asiwi ĩ̱po're pu'u aba za, te waihu'u da, ĩtẽme ĩ̱morĩ da duré wa hã, ãma ĩ̱wata da, ĩ̱zama. — Ãne ma tô tãma waihu'u za'ra, apito Erodi hã."
40,2,9,"Tawamhã apito mreme te te wapari za'ra parimhã, robzabui'wa norĩ hã te oto ai'aba'ré, Berẽ u. Tawamhã bâdâdi na si'aba'réi ré, ma tô wasi hã 'madâ'â za'ra, tô õ hã tirob ãma ré te te ĩ'madâ'â za'ra hã. Te ĩsõwa timorĩ za'ra. Tawamhã ma tô oto mazazâ. 'Watébrémi ĩsãmrazém nho'õmoi baba, te oto za, wasi hã. Tawamhã aibâ norĩ hã wasi te te 'madâ'â za'ra wamhã, toi uptabi za'ra di. Taha wa, te 're to za'ra."
40,2,11,"Tawamhã 'ri para u ma tô asisi. Sisisi wamhã, ma tô sabu za'ra 'watébrémi hã, ĩna ĩré sãmra ré, Mariza hã. Tawamhã hi'rãtitõ ma tô asimro, ãma wata za'ra da. Taha pari, ma tô 'ridawa za'ra, tinhimiro'wapézéb za'ra hã. Ma tô ãma sawi za'ra, tinhoprub za'ra zém na; ẽtẽ'ubuzi pré oru hã, duré wedewati ĩsadaze hã, duré wedewati ĩsadaze si'u'ẽne hã. Taha na ma tô tãma tinhoprub za'ra."
40,2,12,"Tawamhã rosawẽrẽ na ma tô 'Re ĩhâimana u'âsi mono hã tãma waihu'u za'ra, bâtâ pusizém hawi ĩsihutu norĩ ma, apâ si'aba'ré tõ da, Erodihi u. Taha wa, te bâdâdi amo na apâ ai'aba'ré, tirob u."
40,2,13,"Zuzé norĩ hã Ezitu u ĩnebzé wasu'uTawamhã aibâ norĩ si'aba'ré za'u si, ma tô hâiwa hawi Wanhib'apito ma romhuri'wa hã Zuzéhé ma sihâi'ré, sõtõ 'rowi. Ãne te tãma rowasu'u:— Apito Erodi hã ma tô dama rob'ru, ai'uté zô danhopré mono da, ĩsadawa para da te wĩrĩ da. Taha wa, te za oto ai'u. Ai'uté hã sa'ra na. Duré ĩna zama ĩré saprõni Ezitu u, tame a'â ĩré aimasisi aba da, dawi. Tawamhã apâ we ĩ'ane wa'aba zéb da hã, wa hã te aima ĩwaihu'uzéb zô si, te za asina asimipa. — Ãne ma tãma waihu'u, hâiwa ãma romhuri'wa hã."
40,2,14,"Tawamhã Zuzé hã ma tô udu. Utu wamhã, awa'awi ma tô ai'utére hã sa'ra. Ĩna hã ma tô ĩré saprõ barana, Ezitu u."
40,2,15,"Tawamhã tame te oto ĩré aimasisi zahuré, apito Erodi hã ĩdâ'âzéb u. Ãne ma tô tiromhâiba, duréihã 'Re ĩhâimana u'âsi mono, tizadawa wasu'u 'rata 'wai ma, te te ĩwaihu'uzém na te te sina uwaimrami da. Ãne ma tô tãma waihu'u siro: “Wa hã ĩ̱'ra, wa satõ, Ezitu hawi morĩ da.” Ãne duréihã 'Re ĩhâimana u'âsi mono mreme hã, ti'ra ãma hã.Ãne ma tô Zeremiasi hã rowasu'u. Ezitu hawi, Zuzé norĩ hã apâ te te sina ĩsiri zahuré zé wasu'uTawamhã apito Erodi dâ'â parimhã, ma tô hâiwa ãma Wanhib'apito ma romhuri'wa hã Zuzéhé ma sihâi'ré, sõtõ 'rowi, Ezitu ãma sãmra ré. Ãne te tãma tinha:— Oto ai'utu. 'Watébrémi hã oto subzari aba. Ĩna ĩré saprõni, Izarazéhé nhihudu norĩ nhipti'ai u. Aibâ norĩ hã 'watébrémi te te aré siwi wĩrĩ da, sô ĩsi'aba'ré norĩ hã ma tô tidâ'â za'ra. — Ãne te tãma rowasu'u."
40,2,21,"Tawamhã Zuzé hã utu wamhã, ma tô apâ saprõni zahuré 'watébrémi hã, ĩna me, Izarazéhé nhihudu norĩ nhipti'ai u."
40,2,22,"Tane nherẽ, ma tô wapa Aterazu, apito Erodihi 'ra wasu'u hã, timama nhowa're're ĩsébré na hã Zudeza ãma te te 're ĩda'ab'madâ'â mono da hã. Taha wa, pahi di, tame ĩré 're ĩhâimana zahuré mono da hã. Tawamhã sõtõ 'rowi ma tô tãma waihu'u na sahu, hâiwa ãma 'Re ĩhâimana u'âsi mono ma romhuri'wa hã, Zuzéhé ma, Zudeza u neb zahuré tõ da, Darireza na danhipti'a nho'õmo nhisi u si neb da. Taha wa, ma tô tamomop si tineb zahuré, Zuzé norĩ hã."
40,2,23,"Tame te oto 're simasisi zahuré, Nazaré na 'ri wa'õtõ nhisi ãma. Ãne ĩromhâimanazé hã, duréihã 'Re ĩhâimana u'âsi mono zadawa wasu'u 'rata 'wa norĩ nhimi'ui'éré hã te te ãma uwaimrami da. Ãne duréihã ĩwasu'u na rob'ui'éré 'rada hã: “Ta hã Nazaré ãma 're ĩsãmra mono na te za oto da te 're sisi za'ra.” Ãne ma tô waihu'u sirõmo za'ra, za da te dasima 're ĩwasu'u za'ra mono zéb da na hã."
40,3,1,"Tawamhã wahub ahâ na ãma wahu pari, ma tô Zuwã Batita hã mo a'ubuni u, Zudeza na danhipti'a nho'õmo nhisi ãma, 'Re ĩhâimana u'âsi mono zadawa wasu'u na te te dama ãma sãna'rata da."
40,3,2,"Ãne te dama rowasu'u:“Ni'wa hã te za te te dama 're rob'mahârâ, a'ubuni wi:Ãne ma tô Iza'iza hã ãma rob'ui'éré, romhâ ré."
40,3,4,Zuwã hã awaru ba'õmore zéré 'manharĩ na te 're si'uza. Duré romhâ 'manharĩ hâiwaré na te 're si'usisi. 'Riti na si te 're sa. Duré rom na ropĩni na zama te 're sa.
40,3,5,"Tawamhã Zeruzarẽ ãma 're ĩdasi'ubumroi mono norĩ hã, duré Zudeza na danhipti'a nho'õmo nhisi ãma daza'rui mono bâ 're ĩdahâimana za'ra mono hã, duré Zodã pa nhisi 'rata 're ĩdahâimana za'ra mono norĩ zama, ma tô ĩtẽme 're dasito, daro mono bâ. Ĩsimirowasu'u hã da te 're wapari za'ra mono da, ma tô ĩtẽme 're dasito."
40,3,6,"Taha wa, dawasété na ma tô 're dasiwẽ'õ za'ra 'râwi, sõ'awi, 'Re ĩhâimana u'âsi mono ma. Dawasété na 're dasiwẽ'õ za'ra mono sidâpâsi, ma tô Zuwã Batita hã â dawabzuri hã te te dama 're ab'manharĩ, Zodã pa ãma."
40,3,7,"Tawamhã Zuwã hã ma tô 'madâ'â za'ra, parisezu norĩ hã ahâ uptabi na, duré sadusezu norĩ hã. Te ĩtẽme ai'aba'ré, â dawabzuri te te dame 'manharĩ za'ra da. Tawamhã Zuwã hã te te 'madâ'â za'ra wamhã, te tãma nharĩ za'ra, parisezu norĩ ma:— A norĩ wa'wa hã wahi ne te 're anomro aba mo. E 'wa simiroti zarina, te we ĩ̱tẽme ai'aba'réi wa'wa bété, â dawabzuri si ĩ'manharĩ za'ra wa'aba zém na, 'Re ĩhâimana u'âsi mono nhimihâzé wi, asisõ'reptu za'ra wa'aba da bâ, aiwasédé hã rẽme za'ra wa'aba õ nherẽ."
40,3,8,"Sena na aiwasédé hã ĩrẽme za'ra wa'aba zém na, da te 're aiwaihu'u za'ra wa'aba mono da, te za oto 're anomro wẽ wa'aba mo."
40,3,9,"Duré Abra'ãhã nhihudu wẽ te, asina 're rosa'rata za'ra wa'aba mono õ di za, 'Re ĩhâimana u'âsi mono te te 're ĩ'aihâ za'ra wa'aba mono õ na hã. 'Re ĩhâimana u'âsi mono ma, waihu'u pese di, ã ẽtẽ norĩ ma, te te nharĩ da, tãma si'a'uwẽ za'ra da, Abra'ãhã nhihudu oto 're hâimana za'ra mono da, ẽne hã."
40,3,10,"Hâtâra hã te za oto ni'wa hã sarõtõ, wedepa nhihârizéb da hã. Uburé wede hã 're ĩ'rãi pese za'ra mono õ hã te za te te ãma 're anhihâri. Tawamhã unhama u te za te te 're anhamra. — Ãne te dama ãma simiré'é Zuwã hã, 'Re ĩhâimana u'âsi mono nhimihâzém na hã."
40,3,11,"Te duré dama tinha:— Wa hã wa tô â uptabi na si te 're aihâiba ubu za'ra wa'wa, â dawabzuri hã te aima 're ab'manharĩ aba mono wamhã, aiwasété wi 're aipizari za'ra wa'aba mono zém na, da te oto ãma 're aiwaihu'u za'ra wa'aba mono da. Tane nherẽ, ĩ̱za'u si te za ĩ̱ma ĩpire uptabi hã wei wi. Taha si te za oto 'Re ĩhâimana u'âsi mono pẽ'ẽzani na te te duré 're aihâiba ubu za'ra wa'wa, unhama ne na zama, â na te aima 're ĩ'ab'manharĩ aba mono ne hã. Ta hã ĩ̱ma pire uptabi wa, ĩpara'uza hã te tãma mrami waihu'u õ di za, tãma ĩ̱wapure wa."
40,3,12,"Wei morĩ wapsi, te za da'ãma aipo'o. Buru nho, da te 're upõrĩ za'ra mono parimhã, te za da te 're sa'wari za'ra, ĩsa'warizéb 're. Tawamhã ĩtomhâ na te za da te ãma 're ro'o za'ra. Ĩro hã sa'ẽtẽ nherẽ, da te wĩrĩ waihu'u õ di za. Tane ĩ̱ma ĩpire hã wei morĩ wapsi, te za da'ãma aipo'o, tridu upõrĩ za'wari ne, ĩtomhâ za'wari ne. — Ãne ma tô dama rowasu'u, Zuwã Batita hã."
40,3,13,"Tawamhã Zezusi hã ma tô mo, Darireza na danhipti'a nho'õmo nhisi hawi, Zodã pa u, tame Zuwã Batita, â dawabzuri hã te te tãma 'manharĩ da."
40,3,14,"Tane nherẽ, ma tô pibu Zuwã Batita hã, ĩsimirosa'rada hã te te tiwi ãma saprĩ da, â dawabzuri te te tãma 'manharĩ tõ da. Ãne te tãma tinha:— E marĩ da, te ĩ̱ma aipire uptabi nherẽ, ĩ̱ma asi'ru, â dawabzuri hã te aima 'manharĩ da. A hã te aré ĩ̱ma ĩ'manha."
40,3,15,"Tawamhã Zezusi hã asa te tãma tinha:— Tane tô. Ĩbâ ma te asina ĩ̱ma ĩwaihu. Tane nherẽ, te za ĩ̱ma ĩ'manha, 'Re ĩhâimana u'âsi mono te te wama ĩpisutuzéb zarina, wa te wasina uwaimrami da. — Ãne ma tô tãma waihu'u Zezusi hã, Zuwã Batitaha ma. Taha wa, Zuwã hã ma tô ãma saze. Ma tô â dawabzuri hã tãma 'manha, Zezusihi ma."
40,3,16,"Tawamhã â dawabzuri te te tãma 'manharĩ pari, ma tô â hawi watobro, Zezusi hã. Watobro wi, ma tô hâiwa hã tãma si'ridawa. Tawamhã Zezusi hã ma tô tisã, 'Re ĩhâimana u'âsi mono pẽ'ẽzani hã we ĩtẽme ĩmorĩ hã hâiwa hawi, utu'u ne hã. Tawamhã ma tô ãma za. Tawamhã hâiwa hawi te we ãma tinha:— Ã hã ĩ̱'ra. Ĩ̱ma sawi uptabi di. Tãma ĩ̱to za'ẽtẽ uptabi di. — Ãne te we tinha, Ĩmama hã."
40,4,1,"Tawamhã 'Re ĩhâimana u'âsi mono pẽ'ẽzani hã ma tô Zezusi hã saprõ a'ubuni u, tame Wa'uburé hã te te nasi pibu da. Tawamhã a'ubuni wi sãmra ré, ma tô bâdâ hã 40 na ãma ai'utõ, sai ãna sãmra ré hã. 40 na ma duré ãma timara. Tãma mrab uptabi di. Tawamhã Wa'uburé ma tô ĩtẽme wi. Ĩtẽme wisi wamhã, te tãma tinha:— Sena a hã 'Re ĩhâimana u'âsi mono 'ra wamhã, ma'ãpé ẽtẽ ma nharĩ, ĩ'u'ẽtẽ wapu na aima si'manharĩ za'ra da."
40,4,4,"Tawamhã Zezusi asa te tãma tinha, ãne:— 'Re ĩhâimana u'âsi mono mreme na rob'ui'éré hã ãne: “Dasa na si 're danhiptete za'ra mono õ di za. 'Re ĩhâimana u'âsi mono te te dama 're ĩ'awaihu'u mono zém na zama, te za 're danhiptete za'ra.” — Ãne te tãma tinha, Zezusi hã."
40,4,5,"Taha pari, Wa'uburé hã ma tô Zezusi hã saprõ Zeruzarẽ u, 'ri nho'u ĩwẽ uptabi u, te te duré pibu da. 'Re ĩhâimana u'âsi mono ãma 're ĩdawata za'ra mono zéb u, te saprõ, 'ri nhisi u, sab da hâimo, 'ri 'rãihâ uptabi nhisi."
40,4,6,"Tawamhã ãne te tãma tinha, Wa'uburé hã:— Sena a hã 'Re ĩhâimana u'âsi mono 'ra wamhã, ma'ãpé atobro, ti'ai u. 'Re ĩhâimana u'âsi mono, te za, u, hâiwa hawi we atẽme satõrĩ za'ra, tãma ĩromhuri'wa norĩ hã, te te ai'madâ'â za'ra da. Tinhib'rata na te za, u, siwi asapa, ẽne hã te te ai'u'a õ'umnhasite, aipara wi. Ãne 'Re ĩhâimana u'âsi mono zadawa wasu'u'wa nhimi'ui'éré hã, duréihã, ĩbaihâ na hã."
40,4,7,"Tawamhã Zezusi hã te asa tãma tinha:— Mare di. “Asib'apito za'ra wa'wa hã, 'Re ĩhâimana u'âsi mono hã marĩ hã te te aima 're pisutu za'ra wa'aba mono õ nherẽ, 're pibu za'ra wa'aba mono õ di za, ta hã te te 're aipawaptob za'ra wa'aba mono zô.” Ãne duré ĩmreme na rob'ui'éré, ĩbaihâ na hã. — Ãne te Zezusi hã tãma tinha."
40,4,8,"Taha pari, te duré Wa'uburé Zezusi hã saprõ, ẽtẽ 'rãihâ u, danhib'apito norĩ nhipti'ai mono bâ te te rob'madâ'â mono da, uburé ro ĩwẽ uptabi hã te te ab'madâ'â mono da. Tawamhã Wa'uburé te ãne tãma ropisutu, Zezusihi ma:— Asib'apito na ĩ̱'ãma aiwata da, te za aihi'rãtitõ ĩ̱ma aime. Tawamhã ã hã uburé wa za aima tisõ, ate da."
40,4,10,"Tawamhã Zezusi te asa tãma tinha:— Satanasi, mo oto aimorĩ, ĩ̱nhiti. 'Re ĩhâimana u'âsi mono zadawa wasu'u'wa, ma tô ãne rob'ui'éré: “Uburé Danhib'apito uptabi ãma si, te za 're aiwata za'ra wa'aba mo, 'Re ĩhâimana u'âsi mono ãma si. Taha ma si te za 're ĩromhuri za'ra wa'aba mo, Asib'apito za'ra wa'aba ma si.” Ãne ĩmreme na rob'ui'éré, ĩbaihâ na hã. — Ãne te rob'ui'éré 'rada hã tãma 'rãzarõtõ Zezusi hã, Satanasihi ma."
40,4,11,"Tawamhã Wa'uburé ma tô ĩhawi mo. Morĩ wamhã, hâiwa ãma romhuri'wa norĩ hã ma tô we ĩtẽme aihutu, te te siwi pawaptob da, Zezusi hã."
40,4,12,"Tawamhã Zezusi hã Zuwã da te ĩsẽrẽzé wasu'u te te wapari wa, ma tô mo, Darireza na danhipti'a nho'õmo nhisi u."
40,4,13,"Tawamhã Nazaré ãma 're ĩsãmra mono da hã, te te sima rowẽ õ di oto. Taha wa, Capana'u na 'ri nho'õmo nhisi u si ma tô mo, tame oto 're sãmra mono da, Darireza ãma ĩsõ'u zapoto 'rata, Zeburõhõ nhihudu norĩ nhipti'a niwĩ, duré Naptarihi nhihudu norĩ nhipti'a niwĩ."
40,4,14,"Ãne ma tô Zezusi hã 'manha, duréihã Iza'iza hã te te ãma ĩrob'ui'érézéb zarina te te sina uwaimrami da, 'Re ĩhâimana u'âsi mono zadawa wasu'u 'rata 'wa hã. Ãne ĩsimi'ui'éré hã 'Re ĩhâimana u'âsi mono mreme na:Ãne Iza'izaha nhimi'ui'éré wasu'u hã, Zeburõhõ nhihudu norĩ 're ĩhâimana za'ra mono norĩ ãma hã, Naptarihi nhihudu norĩ ãma zama. Series, "
40,4,17,"Tawamhã ta hawim haré ma oto romhuri na sãna'rata Zezusi hã, Timama zadawa wasu'u na. Ãne ma tinhimirowasu'u na dama ãma sãna'rata:— Aiwasété wi te za oto 're aipizari za'ra wa'aba mo. Ãhãna bâdâ hã ma tô oto ĩwa waptãrã, 'Re ĩhâimana u'âsi mono hã da'ãma 're ĩsib'a'uwẽ mono zéb da hã."
40,4,18,"Tawamhã Zezusi hã Darireza na ĩsõ'u nhisi zaihâi baba 're morĩ wamhã, ma tô aibâ norĩ hã sãmri zahuré, tepe mrami na romhuri'wa norĩ hã, tisisãnawãi me: Sima na ĩsisi hã, Pedru na ĩsisi amo hã. Duré ĩno hã Ãdéré na ĩsisi hã. Ĩsõ'ui wa, te nasi abazipara hã wabzuri zahuré, tepe zô."
40,4,19,"Tawamhã Zezusi hã te sô tihârâ zahuré:— We ane wa'aba, ĩ̱siré 're ane wa'aba da oto, romhuri na aima ĩ̱sisanho wa'aba da, ĩ̱ma 're ĩda'awaibui wa'aba mono zéb da hã. — Ãne te sô tihârâ zahuré, Zezusi hã."
40,4,20,"Taha wa, ma te awa'awi tãma marẽme zahuré abazipara ma, Zezusihi siré 're neb zahuré da oto."
40,4,21,"Tawamhã syry na sina pahâ wi, ma duré 'madâ'â zahuré, Ti'adu norĩ hã Zuwãhã me. Ta norĩ hã Zebedehe 'ra zahuré. Timama siré te abazipara sisinarĩ hã te te ãma a'rã'õtõ zahuré apâ, uba're wa. Tawamhã te duré sô tihârâ zahuré."
40,4,22,"Sô hârâ zahuré wamhã, awa'awi ma tô tinhimiromhuri ma marẽme zahuré. Timama zama ma rẽme zahuré, Zezusihi siré 're neb zahuré da."
40,4,23,"Tawamhã daza'rui mono bâ te 're mo Zezusi hã, Darireza na danhipti'a nho'õmo nhisi ãma hã. Zudezu norĩ te, rowahutuzé mono bâ, ma tô te te dama 're rowahutu. 'Re ĩhâimana u'âsi mono, da'ãma 're ĩsib'a'uwẽ mono zé wasu'u na te duré te te dama 're rowasu'u, ĩwasu'uwẽ na. Dahâzé mono bâ ma duré da'apese. Hâzé u'âsi wa, sib'uware na 're ĩnomro mono norĩ zama ma apese, Zezusi hã."
40,4,24,"Tawamhã Zezusi te te ĩda'apesezém na, ma tô rowasu'u hã te te ropé, Siriza na danhipti'a nho'õmo nhisi ãma. Taha wa, ma tô ĩtẽme da te 're 'wasari dahâzé mono bâ, uburé aimawi hã dahâzé da te 're ĩsépata za'ra mono norĩ hã, wa'uburé te te 're ĩwamnarĩ za'ra mono norĩ hã, duré da'rã siwamnarĩ wa, 're ĩdahâiba popo'o za'ra mono norĩ hã, duré ĩmorĩ'õ norĩ hã. Uburé ma tô da'apese, Zezusi hã."
40,4,25,"Taha wa, ma tô da'ahâ uptabi na ĩsarina dasi'ré, Darireza hawi, duré Decapori hawimhã, duré Zeruzarẽ hawimhã, duré Zudeza na danhipti'a nho'õmo nhisi hawimhã. Duré Zodã pa zara niwĩ 're ĩdasi'ubumroi mono norĩ zama ma tô ĩtẽme dasito."
40,5,1,"Tawamhã Zezusi hã da'ahâ uptabi na te te da'madâ'â wamhã, ẽtẽ 'rãihâ na ma tô sai'u, tame a'â sãmra da. Tawamhã ĩsiré 're ĩnomro mono norĩ hã ma tô 'râwi ĩtẽme ubumro. Tawamhã tame ma tô Zezusi hã tinhimirowahutu na tãma sãna'rata za'ra, ãne:"
40,5,3,"— Ni'wam norĩ hã umnhasi sina 'râwi 're ĩsipawapto waihu'u za'ra mono õ na 're siwaihu'u za'ra mono wamhã, duré 'Re ĩhâimana u'âsi mono si za ta norĩ hã ĩ'upana te te 're ĩpawapto wẽ za'ra mono na te te sina 're waihu'u za'ra mono wamhã, ta norĩ si te za rowẽ na 're hâimana za'ra, ãma 're sib'a'uwẽ za'ra mono wa."
40,5,4,"— Duré, ni'wam norĩ hã ti'ab ré dawasété u'âsi 're danomro mono wa, da'ãma 're ĩpẽ'ẽzé za'ra mono norĩ hã ta norĩ ma si tãma 're rowẽ za'ẽtẽ za'ra mono di za. Ta norĩ ma si te za 'Re ĩhâimana u'âsi mono hã te te tãma 're pisutu za'ra, toi u'âsi 're ĩhâimana za'ra mono zéb da hã."
