Book,Chapter,Verse,Scripture
40,1,16,Miꞌi hawyi IAKO imo­herep IUSE. IUSE ti mana MARIA eꞌaito wanuat toĩneꞌen. Miꞌi hawyi mana MARIA kaipyi tuwe­mo­herep IESUI mekewat TUPANA MIPOꞌORO WUATꞌI YWANIA POREKUAT NUAT E HAP HET RAKAT. Saꞌawyꞌiwuat ahaꞌaseꞌi pot APARÃU eꞌat kaipyi morekuat TAWI eꞌat kape 14 ok tuwe­mo­herep miitꞌin AIKAꞌIWAT IESUI eꞌyianmiaria haꞌaseꞌiꞌin nuat. Miꞌi hawyi morekuat TAWI eꞌat kaipyi yi Papi­runia pe wato­pyhuꞌat hap eꞌat kape 14 ok tuwe­mo­herep miitꞌin AIKAꞌIWAT IESUI eꞌyianmiaria haꞌaseꞌiꞌin nuat.
40,1,18, PIAT EWYMiꞌi hawyi IESUI AIPOTYPOT ywãꞌĩ hap etiat ahenoi teran saꞌawyꞌi. Mesuwat miwan nug hat sese ti Mateu.Pyno tawa Nasare pe wẽtup ok IUSE e hap het rakat tikyiꞌat teran teharyꞌi wo yt karãpiat i ihainia wywo ieĩneꞌen hat mana MARIA e hap het rakat. Maꞌato miꞌi yt toꞌopytyk i te turan imẽpyt a rakano topyhuꞌat mana MARIA maꞌato yt ihainia kaipyi i maꞌato TUPANA PÃꞌÃU kaipyi hupiꞌa.
40,1,19,Miꞌi hawyi ikyꞌesat hat IUSE tikuap taꞌyn hupiꞌa MARIA hap hawyi tuwa­nẽtup koꞌi koꞌi kahato — Uimaꞌat rasig Maria e. Wẽtup ok ihainia hupiꞌa nug hat pote yt naku i atat Maria uheharyꞌi wo katu­pono wuatꞌi wywo waire rakat Maria e tuwa­nẽtup hawe. Pyno waku atipoꞌoro mana Maria wẽtup hy kape migꞌi wo e Iuse tuwa­nẽtup hawe katu­pono waku rakat Iuse pote yt toikyꞌesat i miitꞌin tikuap hupiꞌa hap katu­pono Iuteu ywania tiꞌauka yt heꞌaito i pytkai hupiꞌa rakaria pote. — Pyno waku atipoꞌoro Maria wẽtup tawa kape migꞌi wo e tuwa­nẽtup hawe. Miꞌi tã atunug mote aru miitꞌin yt tiꞌauka i Maria nu wo e tuwa­nẽtup hawe.
40,1,20,Maꞌato aikotã waku Maria poꞌoro wẽtup hy kapiat hap kape tuwa­nẽtup turan Tupana tipoꞌoro raꞌyn tehay enoi hat Iuse kape atipy kaipyi. Miꞌi hawyi toꞌe imuꞌetu — Iuse morekuat Tawi emiariru emiariru e yt erewa­nẽtup koꞌi koꞌi teiꞌo Maria eharyꞌi wuat upiꞌa hap ete e katu­pono hupiꞌa yt ihainia kaipywiat minug i e. Waku etat eharyꞌi wo hupiꞌa raꞌyn pytkai Maria katu­pono yt toiꞌaparap hin i pytkai hupiꞌa raꞌyn toĩneꞌen mesup e. Taꞌi Tupana Pãꞌãu Wakuat kaipyi toĩneꞌen imẽpyt e.
40,1,21,Pyno meiũran ti aru mana Maria timo­herep ihainia hit wakuat sese rakat e. Miꞌi ti Tupana Mipoꞌoro tomohey haria minug saꞌag popywiat hep hanuat e. Miꞌi pote waku ehetꞌok o Maria Mẽpyt IESUI e katu­pono Iuteu pusu puo IESUI ti WOꞌOEHAKYERAꞌAT HAT iꞌatuꞌe.
40,1,22,"Pywo pe ti tuwe­mo­herep ti aru Maria Mẽpyt aikotã saꞌawyꞌi­wuaria Tupana ehay moherep haria teꞌeroꞌe hap ewy e. Mio tã e ti Tupana saꞌawyꞌi miitꞌin me. — Meiũran ti aru wẽtup ok hary­poria wakuat rakat pytkai yt karãpe i heꞌaito pytkai imẽpytꞌa rakano ti aru topyhuꞌat yt uwe piat topytyk pytkai i e. Meiũran ti aru imẽpyt ihainia ti aru tuwe­mo­herep hawyi Tupana AIPYꞌASETPIAT rakat eset iꞌatuꞌe Tope e yianmiat Tupana ehay enoi hat Isaia  pe e. — Miꞌi hap ewywuat toĩneꞌen mesup eharyꞌi wuat mana Maria ete e atipy kaipywiat sut hat Iuse pe. Series, "
40,1,24,Miꞌi hawyi Iuse tuwe­hymut raꞌyn hawyi tutunug naꞌyn Tupana potpoꞌoro piat tonãpin hap ewy. Tatat raꞌyn Maria teharyꞌi wo maꞌato yt topytyk i.
40,1,25,Meiũran ti Maria Imẽpyt raꞌyn hawyi toꞌopytyk. Imẽpyt hawyi Iuse tum naꞌyn Imẽpyt pe het IESUI e hap het rakat WOꞌOEHAKYERAꞌAT e topusu puo.
40,2,1,Aipo­typot Iesui ti tuwe­mo­herep taꞌyn mesuwe mekewat tawa hit Perẽ yi Iuteu pe karãpeĩ Eroti toĩneꞌen morekuat no itotiat turan. Miꞌi hap eꞌat pe waikiru etiat wemuꞌe haria tõꞌẽ tõꞌẽ taꞌatueꞌyi Urienti kaipyi aikope pyi at tuwẽtem hap kaipyi.
40,2,2,Miꞌi hawyi putꞌokꞌiꞌatuꞌe tawa wato Ieru­sarẽi note hawyi — Aikope som hirakat Aipo­rekuat pakup nuat toĩneꞌen iꞌatuꞌe itotiaria pe. Aikope som tuwe­mo­herep Eiꞌywania Iuteu ywania Potypot pakup ywãꞌĩ hap iꞌatuꞌe. Katu­pono haꞌawyte raꞌyn urutaꞌa­kasa at wẽtem hap kaipyi hewai­kiru iꞌywãꞌĩ hap enoi hap urutaꞌa­kasa urueꞌyi tote iꞌatuꞌe. Miꞌi pote mesup Aipo­rekuat Koro pakup mõtypot hamo urutõꞌẽ meikowo hewai­kiru upi urutõꞌẽ meikowo iꞌatuꞌe waikiru etiat wemuꞌe haria iweꞌeg kahato rakaria tawa wato Ieru­sarẽi miaria pe.
40,2,3,Iꞌatuꞌe hap morekuat Eroti tikuap hawyi tokenꞌẽ kahato iꞌewyte tawa Ieru­sarẽi miaria. Katu­pono teꞌeru­wa­nẽtup koꞌi koꞌi kahato Iuteu ywania Potypot ywãꞌĩ hap etiat waikiru etiat wemuꞌe haria taꞌatuẽtup hawyi. Kat pote miꞌi tã e morekuat Eroti katu­pono waku uito yn morekuat koro wo mesuwat yi tote e.
40,2,4,Miꞌi pote morekuat Eroti tiꞌatu­kaykay tuwe­wawi Tupana ehay miwan etiat kuap sese haria iꞌewyte paꞌi kororia toiꞌatu­kaykay hawyi apoꞌe iꞌatuepe — Mehĩꞌin e aikope so tuwe­mo­herep irane Tupana Mipoꞌoro Wuatꞌi Porekuat Koro wuat sese e. Kat etawa pe kat etawa pe iꞌywãꞌĩ e.
40,2,5,— Taꞌi tawa hit Perẽ me aru tuwe­mo­herep Miꞌi Miit iꞌatuꞌe katu­pono saꞌawyꞌi Tupana ehay moherep hat mio tã e miwan me yianmete iꞌatuꞌe.
40,2,6,— Taꞌi ahetawa kurin moityꞌi eweiꞌe tawa Perẽ miaria yi Iuta ywaniaria e. Maꞌato yt eiwe­mõti teiꞌo ehetawa kurin mupi katu­pono ti aru meiũran etawa hit Perẽ poꞌog poꞌog miitꞌin mikuap mo topyhuꞌat yi Iuta ywaniaria yne tawa koꞌi kai katu­pono ehetawa hit Perẽ me tuwe­mo­herep irane Isareu ywania Potypot Koro sese e ti saꞌawyꞌi Tupana ehay moherep hat Mikeia tomiwan  pe iꞌatuꞌe morekuat Eroti pe.
40,2,7,Tuwat i raꞌyn inãpin haria hawyi morekuat Eroti tiꞌatu­kaykay i raꞌyn at wẽtem hap kaipywiat õꞌẽ haria waikiru etiat wemuꞌe haria apotoꞌe migꞌi wo iꞌatuepiat hamo toiꞌatu­kaykay i raꞌyn — Karãpeĩ eweiꞌakasa saꞌawyꞌi mekewat waikiru e iꞌatuepe. Karãpeĩ tuwe­mo­herep saꞌawyꞌi ehowawi mekewat waikiru e.
40,2,8,Miꞌi hawyi taꞌatu­mo­herep morekuat Eroti pe yne iꞌatuꞌe hap. Waikiru wemo­herep hap eꞌat morekuat Eroti tikuap hawyi toꞌe waikiru etiat wemuꞌe haria pe — Waku eweiwat tawa hit Perẽ kape uhytꞌiꞌin e. Miꞌi tote o apoꞌeweiꞌe kahato Hirakat ete aikope aikope tuwe­mo­herep e. Miꞌi hawyi eweipuẽti hawyi waku ewehenoi uhepe aikope toĩneꞌen Miꞌi hat ete e. Pywo ti atikuap teran aikope toĩneꞌen Hirakat. Areto mono imõtypot hamo ipoityro hamo e so iꞌatuepe morekuat Eroti.
40,2,9,Miꞌi hawyi waikiru kuap haria tuwat morekuat Eroti yaty­pepyi Hirakat kat hamo. Teꞌeru­wẽtem morekuat yat koro pyi hawyi teꞌeraꞌa­kasa i raꞌyn muꞌap upi mekewat waikiru saꞌawyꞌiwuat at wẽtem hap kaipywiat. Miꞌi hawyi ti toto i raꞌyn waikiru iꞌatueꞌyianme teꞌen teꞌen Hirakat ieĩneꞌen hap kape raꞌyn toto. Miꞌi hawyi waikiru upi tuwat tawa wato Ieru­sarẽi pyi tawa hit Perẽ kape. Putꞌokꞌe waikiru itote hawyi topyhuꞌat Hirakat ieĩneꞌen hap apy tote. Teꞌeraꞌa­kasa raꞌyn mekewat waikiru mimo­herep hawyi iꞌatu­wepit kahato raꞌyn waikiru kapiat teꞌeraꞌa­kasa haria. Teꞌeru­wehum kahato waikiru kapiat taꞌakasa hawyi.
40,2,11,Miꞌi hawyi waikiru topyhuꞌat hirakat ieĩneꞌen hap apy tote raꞌyn hawyi tuwehytꞌok iꞌyat pe hawyi teꞌeraꞌa­kasa raꞌyn Hirakat kape toty Maria wywo. Miꞌi hawyi teꞌeru­we­pỹꞌã­tutuk taꞌyn mekewat Hirakat mõtypot hamo. — Waku taꞌatuꞌe hawyi taꞌatu­mie­reto koꞌi taꞌatuꞌapok taꞌyn hawyi imehit rakat Uru kawiat taꞌatuium neꞌen neꞌi Hirakat pe ikyꞌe hap. Miꞌi hawyi taꞌatuium ikamhig se rakat miwuk wo ikyꞌe hap. Miꞌi hawyi mohag hy Mira e hap taꞌatuium Hirakat mõtypot haype.
40,2,12,Miꞌi hawyi iꞌatu­muꞌetu ti Tupana tiꞌatu­nãpin — Yt eweiꞌaipok teiꞌo morekuat Eroti puo henoi topiat hamo e sehaꞌat haria õꞌẽ haria pe at wẽtem hap kaipy­wiaria pe toꞌe. Miꞌi pote teꞌeraꞌaipok taꞌatueꞌyi kape wẽtup muꞌap upi. Yt taꞌatu­henoi hin i raꞌyn morekuat Eroti pe aikope Hirakat toĩneꞌen hap.
40,2,13,Miꞌi hawyi Tupana mipoꞌoro atipy kaipywiat tuwe­mo­herep Iuse muꞌetu hawyi toꞌe — Epoĩꞌãm no Iuse e. Etioto ro Hirakat wẽtup yi kape pya meiũpepyi mekewat yi Esitu kape ity wywo e. Eweipopy ro e katu­pono ti aru morekuat Eroti tikat raꞌyn wyti aru Hirakat iꞌauka hamo neꞌi e. Miꞌi pote waku yi Esitu pe eweikupteꞌen migꞌi wo e. Waku yne meikowo hawyi ti aru woro­nãpin raꞌyn karãpe i eraꞌaipok i meikowo te hap ahenoi pakupꞌi aru epe e atipy kaipywiat Iuse muꞌetu toꞌe.
40,2,14,Miꞌi hawyi Iuse ipoĩꞌãm naꞌyn wãtym muo hawyi meremo raꞌyn Hirakat Iesui ity wywo tote­ropoꞌok. Teꞌero­popy raꞌyn yi Esitu kape wãtym muo migꞌi wo.
40,2,15,Miꞌi hawyi morekuat Eroti kuꞌuro hap kape itote tukupteꞌen yi Esitu tote aikotã saꞌawyꞌi Tupana toꞌe miwan me hap ewy — Meiũran ti aru Uhaꞌyru atikaykay ti aru yi Esitu kaipyi e saꞌawyꞌi wuat miwan me  pe. Maꞌato morekuat Eroti tikuap taꞌyn sehaꞌat haria ipuẽti haria yt topuo i raꞌyn iꞌatuꞌaipok hawyi ipyꞌahak sese raꞌyn topyhuꞌat — Yt naku i pãi e. Yt tõꞌẽ i raꞌyn uipuo henoi uhepiat hamo waikiru kuap haria uimi­kyꞌesat ewy pãi e. Yt taꞌatu­henoi hin i aikope mekewat Hirakat ieĩneꞌen hap e topyꞌahak popuo. Miꞌi hawyi morekuat Eroti tiꞌatu­poꞌoro kahato tesu­raraꞌin sem naꞌyn tawa hit Perẽi kape yne itotiaria hira­karia ipaꞌiat hit koꞌi atuꞌuka hamo typy anu pyi iꞌywãꞌĩ rakaria atuꞌuka yne hamo Perẽi miaria iꞌewyte hira­karia ipaꞌiat yt pya hin i Perẽi kai gupteꞌen haria typy anu pyi yi kape toiꞌatuꞌuka kary katu­pono typy anu raꞌyn waikiru etiat wemuꞌe haria teꞌeraꞌa­kasa waikiru kape. Miꞌi hap ewy te toikyꞌesat hira­karia atuꞌuka hap typy anu iꞌywãꞌĩ rakaria pyi. Toiꞌatuꞌuka yne itote aikotã Tupana ehay moherep hat Ieremia mienoi tomiwan miat saꞌawyꞌi sese hap ewy. — Tawa Perẽi pyi ti aru mekewat yi Hama pyi ti aru atikuap kahato ti aru iꞌatu­woꞌokakꞌi kahato hap iꞌatuehay pirik kahato hap e. Taꞌatu­satyꞌu kahato itote toꞌopytitꞌi kahato e. Mana Hakeu ywania tawa hit Perẽi miaria teꞌeruwak kahato taꞌatu­mẽpytꞌin kyꞌe hap upi. Teꞌeruwak at kaꞌap hap atikuap uimuꞌetu e. Yt uwe i imoperupꞌi kuap katu­pono topap yne yne imẽpytꞌin itote pote e ti Tupana ehay enoi hat Ieremia miwan  pe yianmete Perẽi miat e hira­karia atuꞌuka hamuat hap etiat. Miꞌi hawyi yi Esitu pe Iuseꞌin tukupteꞌen motꞌi itote. Meiũran morekuat Eroti ikuꞌuro hawyi Tupana tipoꞌoro temiit i raꞌyn atipy kaipyi Iuse kape. Miꞌi hawyi tuwe­mo­herep i raꞌyn Iuse muꞌetu te yi Esitu piat heĩneꞌen turan. — Epoĩꞌãm no Iuse e. Etioto ro Hirakat ity wywo hawyi eweiꞌaipok i ro eheꞌyi kape i Isareu ywania eꞌyi kape katu­pono ti koitywy Hirakat Iesui auka teran hat morekuat Eroti ikuꞌuro raꞌyn e atipy kaipywiat sut hat Iuse muꞌetu.
40,2,21,Miꞌi hawyi Iuse ipoĩꞌãm hawyi — Toꞌiro wataꞌaipok ahetawa kape e raꞌyn Hirakat pe ity pe. Miꞌi hawyi teꞌeraꞌaipok taꞌatueꞌyi Isareu kape.
40,2,22, PIAT EWYPutꞌoktaꞌatuꞌe itote hawyi Iuse tikuap taꞌyn morekuat Eroti saꞌyru saꞌag Akeirau e hap het rakat topyhuꞌat toꞌywot saipe pot heiam note aikope saꞌawyꞌiwuat toꞌywot tiꞌatuꞌuka hira­karia turanuat hap tote. Miꞌi pote Iuse tokenꞌẽ tuweꞌyatnug itotiat hamo. Miꞌi hawyi mio tã e Tupana imuꞌetu Iuse pe — Yt ereĩneꞌen neiꞌo meiũpe yi Iuteu pe e Tupana Iuse muꞌetu toꞌe. Miꞌi pote tuwat i raꞌyn tetawa saꞌawyꞌiwuat kape mekewat yi Karireia kape.
40,2,23,Miꞌi hawyi tuwat tawa Nasare kape hawyi itote Iesui tuwe­motag aikotã Tupana mikyꞌesat ewy katu­pono toꞌe yianmete tehay enoi hat wẽ pyi — Meiũran ti aru tawa Nasare piat ieĩneꞌen hat atiꞌairo Wuatꞌi Porekuat no e Tupana saꞌawyꞌi miwan me e hap ewy Iesui toĩneꞌen Tawa Nasare pe.
40,3,1,   PIAT EWYPyno Iesui toĩneꞌen ne totag hap tawa Nasare pe turan mekewat woꞌosetꞌok hat Iuwãu toto raꞌyn yahig kape.
40,3,2,Miꞌi tote tohenoi kahato raꞌyn tewawiat õꞌẽ haria pe — Eweiꞌatoiat ro yne eiminug yt naku i hap koꞌi e katu­pono ti yt pya i raꞌyn Tupana tipoꞌoro meikowo Tomiꞌairo Aipo­rekuat Koro sese wuanuat e Iuwãu tewawiat õꞌẽ haria pe. Saꞌawyꞌiwuat sese ti Tupana ehay moherep hat Isaia henoi Iuwãu etiat yianmete. Mio tã e — Meiũran ti aru toĩneꞌen yahig wato tote eimuꞌe haty wuat hat sese e Isaia mekewat woꞌosetꞌok hat Iuwãu etiat. — Mio tã e aru mekewat yahig notiat ieĩneꞌen hat e — Ewehe­katup o katu­pono tut wyti aru Mekewat Tupana Miꞌairo Wuatꞌi Porekuat nuat e. Aheha­kyeraꞌat hanuat tut irane ahowawi e aru. Miꞌi tupono eweimo­hãpyk to Tupana kape e aru miꞌi miit. Eiminug yt naku i hap koꞌi eweiꞌatoiat ro e aru. Waku yne hawyi ti aru Tupana tipoꞌoro raꞌyn Miꞌi Miit ehowawi e. Miꞌi tupono eweimo­hãpyk o Tupana kape eiminug yt naku i hap koꞌi. Yne eweiꞌatoiat hawyi tut irane ahowawi e aru yahig wato totiat aimuꞌe haty wuat hat e saꞌawyꞌi Isaia tomiwan  pe mekewat Iuwãu ieĩneꞌen hap etiat yianmete e tohenoi.
40,3,4,Miꞌi e hap ewy putꞌokꞌe aimuꞌe hat Iuwãu yahig note tesokpe iꞌatuhũ wato Kameru sap kawiat wywo. Iꞌewyte iweꞌok kytyt hap iꞌatuhũ pe kawiat. Miꞌi hawyi imiꞌu ti pohit koꞌi iꞌewyte awiꞌa hy miꞌi tutuꞌu itote.
40,3,5,Miꞌi hawyi tawa wato Ieru­sarẽi miaria tuwat tuwat ahetꞌok hat Iuwãu kape ihay kuap hamo. Iꞌewyte yi wato Iuteu ywania etawa piaria tuwat tuwat Iuwãu kape. Iꞌewyte wuatꞌi tawa hit upiaria Iũtãu hy popy etiaria gupteꞌen haria tuwat tuwat Iuwãu kape ihay kuap hamo tuwat raꞌyn.
40,3,6,— Uito yt naku i nug hat taꞌatuꞌe Tupana piat hamo tuwat. Miꞌi tã taꞌatu­henoi hawyi Iuwãu tiꞌatusetꞌok taꞌyn Iũtãu hy pe.
40,3,7,Iꞌewyte woꞌomuꞌe haria meimuẽ wuaria Tupana mohey haria akag koꞌi tuwat Iuwãu ewawi teꞌeru­wesetꞌok hamo. Iraniaꞌin — Aikuꞌuro hawyi watoĩneꞌen ne hap e haria. Iraniaꞌin — Aikuꞌuro hawyi yt kat i aheĩneꞌen pakup i hap e haria wy tuwat teꞌeru­wesetꞌok hamo woꞌomuꞌe haria. Maꞌato mio tã e Iuwãu iꞌatuepe — Yt naku i woro­hoꞌosetꞌok eipe e Iuwãu katu­pono eipe yt naku i nug haria wo te eweikupteꞌen e. Eipe ti moi koꞌi ewywuat re haiwot rakaria e. Miit auka haria wo wyti eweikupteꞌen ne eipe e. Miꞌi pote kan hamo eweĩꞌẽ meikowo eiwesetꞌok hamo yt naku i nug haria wo i te eweikupteꞌen ne turan e. Taꞌi Tupana apiheg haria wo eweipyhuꞌat eipe.
40,3,8,Pyno eweiꞌatoiat ro yne eiminug saꞌag koꞌi are. Miꞌi hawyi waku nug haria wo eweikupteꞌen wuatꞌi akasa hamo. Miꞌi hawyi waku woro­hoꞌosetꞌok eipe e. Aikotã aimikoi wakuat hap aimo­wepit kahato hap ewy eweikupteꞌen no e. Eweipyhuꞌat ro Tupana mowepit haria wo eiminug waku hap wywo e. Iꞌewyte eweikupteꞌen no miitꞌin mowepit haria wo eiminug wakuap hap kaipywiat no e. Mio tã hap ewy ewetunug hawyi waku woro­hoꞌosetꞌok eipe e Iuwãu woꞌomuꞌe haria pe.
40,3,9,Yt naku i eweiꞌe eiwa­nẽtup hawe — Yt karãpe i Tupana uruꞌapiheg kuap katu­pono urueꞌaseꞌiꞌin Aparãu emiariruꞌin sese ti uruto. Taꞌi uruto ti Iuteu ywania pote Tupana yt uruꞌapiheg kuap i hap yt eweiꞌe i ran o eiwa­nẽtup hawe katu­pono mio tã eiꞌe hap kaipyi Tupana tikuap taꞌyn yt eiweꞌeg i kahato hap koꞌi katu­pono ahewaku hap yt tut i ahaꞌaseꞌiꞌin kaipyi i yt aiꞌywotꞌin kaipyi i wyti yt aityꞌin kaipyi i wyti ahewaku hap e. Taꞌi Tupana tikyꞌesat pote tutunug kuap Aparãu emiariru piit koꞌi meimuẽ wat nu koꞌi kawiat. Yt niatpo hin i mio tã Tupana minug toikyꞌesat pote e Iuwãu woꞌomuꞌe haria akag koꞌi meimuẽ wuaria Iuteuria — Uruto poꞌog iraniaꞌin kai e haria pe.
40,3,10,Eiweꞌeg wo o katu­pono mio Tupana toĩneꞌen waku pe raꞌyn teꞌywyhap wywo yt haat i rakaria yp pugha hamo hap ewy toĩneꞌen e. — Yt naku i eipe pote yt kan hamo i e. Miꞌi pote aria miꞌu wo yn waku eipe e Tupana e. Aria miꞌu wo eweikupteꞌen aikotã torania ariaꞌyp yt haat kahato i rakat miterek sok wuk wat ewy topyhuꞌat hap ewy eweikupteꞌen mesup e Iuwãu woꞌomuꞌe haria pe. Miꞌi hap ewywuat eipe katu­pono yt kat i eikai wakuap pote pãi e.
40,3,11,Uito woro­hoꞌosetꞌok yꞌy wo — Urutoiat yne raꞌyn uruminug saꞌag yt nakuat i hap koꞌi eiꞌe pote woro­hoꞌosetꞌok. Maꞌato yt naku i nug haria wo te eweikupteꞌen pote yt karãpe i aru woro­hoꞌosetꞌok eipe pãi e Iuwãu woꞌomuꞌe haria akag koꞌi pe. Miꞌi hawyi Iuwãu toꞌe torania õꞌẽ haria pe — Uimi­muꞌeria e meiũran ti aru tut wẽtup ok Miit ahowawi Aimuꞌe kahato hat e. Taꞌi Miꞌi Miit ri uhaipepiat wen maꞌato Miꞌi Miit ri poꞌog poꞌog wakuat uikawiat hat are. Taꞌi Miꞌi Miit ri poꞌog poꞌog uikawiat wakuat are e. Uiat uhewaku hap ti yt putꞌokꞌe hin i hemiit ipysei hamo ipy sokpe pag hamo are. Uito ti woro­hoꞌosetꞌok kuap yꞌy wo yn maꞌato uhaipepiat ti aru poꞌog naꞌyn inug uikai katu­pono Miꞌi Miit ti aru eipytꞌatnug kuap Tupana Pãꞌãu Wakuat no hat e. Woro­hoꞌosetꞌok kuap yꞌy wo uito maꞌato Miꞌi Miit ehetꞌok kuap Tupana Pãꞌãu wo e. Miꞌi Miit ri poꞌog uikai wakuat e. Yꞌy wo yn naꞌyn uito woro­hoꞌosei maꞌato Miꞌi Miit ti aru imoma kuap yne yt naku i hap eipyꞌa pyi eiwa­nẽtup hawyi aikotã aria tiwuk kuap kat saꞌag koꞌi rakat yt nakuat i koꞌi hap ewy e. Pywo ti Miꞌi Miit ti aru ehetꞌok kuap kahato Tupana Pãꞌãu wo e Iuwãu Iesui etiat.
