Book,Chapter,Verse,Scripture
40,1,11,Ar ba:n arỳm Djekonijmẽ kamy ar adjuw.Djekonijmẽ kamy ar adjuw nhym ar arỳm apôx. Apôx ne kam arỳm abatành ne ar ba. Nhym kam me kurê djwỳnh arỳm mebê idjaer'ỳr prõt ne kam me pa 'amỳn meo mõ. Me pardja'ã meo mõ. Krĩraxbê Babirônij'ỳr meo mõn meo bôx. Nhym me krĩraxbê Babirônijkam ar ba: nhym kam Djekonij arỳm Xarati dji.Xarati dji nhym arỳm kato. Katon kam arỳm abatành ne ar ba. Ar ba:n arỳm Djorba dji.Djorba dji nhym arỳm kato. Katon kam arỳm abatành ne ar ba.
40,1,13,Ar ba:n arỳm Abidji dji.Abidji dji nhym arỳm kato. Katon kam arỳm abatành ne ar ba. Ar ba:n arỳm Erijkĩ dji.Erijkĩ dji nhym arỳm kato. Katon kam arỳm abatành ne ar ba. Ar ba:n arỳm Adjô dji.Adjô dji nhym arỳm kato. Katon kam arỳm abatành ne ar ba.
40,1,14,Ar ba:n arỳm Xadoki dji.Xadoki dji nhym arỳm kato. Katon arỳm abatành ne ar ba. Ar ba:n arỳm Akĩ dji.Akĩ dji nhym arỳm kato. Katon arỳm abatành ne ar ba. Ar ba:n arỳm Eriju dji.Eriju dji nhym arỳm kato. Katon arỳm abatành ne ar ba.
40,1,15,Ar ba:n arỳm Erijdjô dji.Erijdjô dji nhym arỳm kato. Katon arỳm abatành ne ar ba. Ar ba:n arỳm Matã dji.Matã dji nhym arỳm kato. Katon arỳm abatành ne ar ba. Ar ba:n arỳm Djako dji.Djako dji nhym arỳm kato. Katon arỳm abatành ne ar ba.
40,1,16,"Ar ba:n arỳm Jôdje dji.Jôdje dji nhym arỳm kato. Katon arỳm abatành ne ar ba. Ne kam arỳm kubê Marij mjên.Ne kam arỳm Jeju'ỳr o bôx. Marij kurũm ne arỳm Jeju kato. Katon kam arỳm abatành ne ar ba.Be, Jeju nhingêt'ã ujarẽnh ne ja. Jejubê ne me õ Bẽnjadjwỳrbê kumkati. Kubê ne Kritu. Be, Abraão krakam kra mã aben djô'ã apôx. Nhym me aben nhitepã ar'ã akre: nhym ar kute 14 pyràk ne aben djô'ã apôx nhym me kam Dawi'ỳr o bôx. Nhym kam Dawi krakam kra mã aben djô'ã apôx. Nhym me aben nhitepã ar'ã akre: nhym ajte ar kute 14 pyràk ne aben djô'ã apôx. Nhym me kam arỳm me kurê djwỳnh kute mebê idjaer pytàr'ỳr o bôx. Me me utàn krĩraxbê Babirônij'ỳr meo bôx. Nhym kam me krakam kra mã aben djô'ã apôx. Nhym me aben nhitepã ar'ã akre: nhym ajte ar kute 14 pyràk ne aben djô'ã apôx. Nhym me kam arỳm Kritu'ỳr o bôx. Metĩndjwỳnh kute 'ã Bẽnjadjwỳrbê kumkati mẽnhkôt ne me kum Kritu jarẽ."
40,1,18,Jakam dja ba Jeju Kritu kator'ã ajarẽ. Nã kurũm kator'ã ajarẽ. Nãbê ne Marij. Metĩndjwỳnh Karõ ne Marij'ỳr bôx nhym arỳm tujarô. Marij tujarô kêtri ne Jôdje arỳm amim kum kabẽn nhym me kunĩ kuma. Nãm amim kum kabẽn kajgobit. Kraxje kute o nõr kêt. Nhym kam arỳm tujarô. Tujarô nhym arỳm omũ.
40,1,19,"Ne kam bit kute kangamã. Jôdje mexkam bit kute me kàxã kangamãn amim karõo nhỹn amim,—‍Ne ba ren me krãptĩ nhipôkri kanga nhym ren me arỳm kam ngryk ne. Ba me krãptĩ kàxã kanga. Nãm ã mexkam amim ane."
40,1,20,"Nãm ã amim anhỹro nhỹn kam nõn arỳm ngõr. Ngõr nhym aêrbê Bẽnjadjwỳr djwỳnh kadjy mrãnh djwỳnh'õ arỳm 'ỳr bôx nhym õtkam arỳm omũ. Nhym kum,—‍Jôdje, Dawi tàmdjwỳ, arỳm aprõ tujarôkam kwãrĩk wãnh adjumar punu kêt. Mrãmri dja ga ĩ tu 'ỳr amõrkumrẽx. Djãm axwe? Kati. Metĩndjwỳnh Karõ ne 'ỳr bôx nhym arỳm tujarô."
40,1,21,"Dja kra ruw ga kam kum Jeju jarẽ. Mỳkam dja ga kum ja jarẽ? Bir, dja õ me wỳnh axwebê me utà. Kam dja ga kum Jeju jarẽ. Nãm ã Metĩndjwỳnh kadjy mrãnh djwỳnh'õ Jôdjemã ane. Mỳj'ã ne idjibê Jeju amijakre? Bir, me utàr djwỳnh'ã ne amijakre."
40,1,22," Amrẽbê: ne Bẽnjadjwỳr djwỳnh Jeju nã tujarô'ã ajarẽ. Kabẽn jarẽnh djwỳnhmã 'ã ajarẽ. Nhym arỳm kukwakam me bakukãmãremã kum,“Me kurerer'õ, me'õ kraxje kute o nõr kêtja dja arỳm tujarô nhym ĩ kra ruw.Nãm ã kabẽn jarẽnh djwỳnh Bẽnjadjwỳr djwỳnh kukwakam me bakukãmãremã ane. Nhym kam me aben djô'ã arẽnho mõ:n arẽnho mõr tãmtã arỳm 'ỳr o bôx. Tũ:mràm me bakamingrãnyrekam Jeju nã katon arỳm abatành ne ar ba. Ar ba:n arỳm tujarôkumrẽx. Kraxje me'õ kute o nõr kêtkam arỳm tujarôkumrẽx. Me kute me bakukãmãremã 'ã ujarẽnh kôt arỳm ã tujarôo ane. Kabẽn jarẽnh djwỳnh ne me bakukãmãremã kum,—‍Nhym me arỳm idji'ã abenmã kum, “Emane”, anhỹro ba. Be, ne ren me me bakabẽnkôt idjibê Emane'ã abenmã kum,—‍Kubê ne me banhõ Metĩndjwỳnh. Me banhõ Metĩndjwỳnh arỳm me baro'ã ar ba. Nãm ã kabẽn jarẽnh djwỳnh me bakukãmãremã ane. - Series, "
40,1,24,Metĩndjwỳnh kadjy mrãnh djwỳnh prõ'ã Jôdjemã karõn arỳm kum karõ pa. Nhym arỳm krã kato. Ne kam arỳm kabẽn kôt prõ'ỳr mõ.
40,1,25,Nãm 'ỳr mõr kajgon ikô'ã ikwã kêt. Kra rwỳkkambit ne ikô'ã ikwã. Nãm 'ỳr mõr kajgo nhym kam arỳm kra kutewa ruw nhym kumỳ. Kumỳ nhym arỳm kum Jeju jarẽ.
40,2,1,Ar kute kanhêtire mar'ã ujarẽnh kadjy ne ja.Ar kute kanhêtire mar ne ar myt apôx djà kurũm tẽ. Tẽ: nhym arỳm akati krãptĩ apêx nhym ar arỳm Djeruxarẽkam bôx. Pykabê Djudêjakam krĩraxbê Berẽkam ne Jeju ruw. Bẽnjadjwỳr raxbê Erodji memã ỹrri ne ruw.
40,2,2,"Ar kute kanhêtire mar Djeruxarẽkam bôx ne arỳm me kukjêro tẽ. Ar memã kum,—‍Nhỹnh ne me'õ prĩreja? Dja kubê mebê idjaer nhõ Bẽnjadjwỳr rax. Kanhêtire kute rwỳk'ã amijakre ne bar arỳm omũ. Myt apôx djà'ãnh ne bar omũn kam amrẽ 'ỳr tẽn arỳm bôx. Ije kum rax jarẽnhmã bôx, ane. Nãm ar ã memã anhỹro tẽmo ane."
40,2,3,"Memã anhỹro tẽ: nhym arỳm bẽnjadjwỳr raxbê Erodji kuma, me kute ar arẽnhja ma. Kuman arỳm axwe: umar ne. Djeruxarẽkam me kunĩdjwỳ axwe: umar ne."
40,2,4,"Nhym kam Erodji arỳm amiwỳr me rũnh 'uw. Me kadjy Metĩndjwỳnh mar djwỳnh nhõ bẽnjadjwỳrmẽ Môjdjê kukràdjà mar djwỳnhmẽ amiwỳr me ku'uw ne amijã meo akuprõ. Ne kam arỳm abej me kukjêro nhỹn memã kum,—‍Nhỹnh ne Kritu rwỳkmã? Nhỹnh ne Kritu rwỳk djàja? ane. Metĩndjwỳnh kute 'ã Bẽnjadjwỳrbê kumkati mẽnhkôt ne me kum Kritu jarẽ."
40,2,5,"Nãm Erodji memã ane nhym me kum,—‍Pykabê Djudêjakam krĩbê Berẽkam ne rwỳk djà."
40,2,6,"Amrẽbê: ne Metĩndjwỳnh kabẽn jarẽnh djwỳnhmã arẽ. Kritu rwỳk djà'ã kum ajarẽ. Nhym kukwakam me bakukãmãremã 'ã ajarẽ. Me krĩmã arẽn kum,“Pykabê Djudêjakam krĩbê Berẽ, amã ne ba ikabẽn ne. Djãm Djudêjakam akajgo got?Nãm kabẽn jarẽnh djwỳnh ã me bakukãmãremã anen arỳm 'ã pi'ôk no'ôk ne. Ga, Berẽkam Kritu rwỳkja pumũ. Pi'ôk jakôt ne bar arỳm omũ. Nãm me rũnh ã Erodjimã ane."
40,2,7,"Nhym kam bẽnjadjwỳr Erodji amipdjun amiwỳr ar kute kanhêtire mar 'uw nhym ar arỳm 'ỳr bôx. 'Ỳr bôx nhym me kàxã arkum,—‍Nhỹnhjakam ne kanhêtire amirĩt djà? Mỳj ne kanhêtire kute amirĩt'ã amex kute? ane. Nhym ar arỳm prĩne kum arẽ."
40,2,8,"Nhym kam arỳm Berẽmã ar anon arkum,—‍Aje. Dja gar tẽn prĩne me'õ prĩre jabej ne kum akato. Kum akaton on amrẽ iwỳr tẽn imã 'ã ajarẽ. Badjwỳ 'ỳr itẽm ne ije kum rax jarẽnh prãmkumrẽx. Aj mã, ane."
40,2,9,Nhym ar bẽnjadjwỳr rax kabẽn mar pan arỳm 'ỳr tẽ. 'Ỳr tẽ: nhym ar aêrbê kanhêtireja mõ. Tãm ne ar myt apôx djà'ãnh omũ. Arỳm ar kukãm mõ. Nãm ar kukãm mõ:n arỳm iby arek wajêt. Prĩre rwỳkja nhiby arek wajêt nhym ar arỳm omũ. Omũn arỳm kĩ:nhkumrẽx.
40,2,11,"Ne kôt tẽ:n arỳm ũrkwã'ỳr bôx. Ne kam arỳm wadjàn prĩreja pumũ. Nã Marij ne kumỳn o nhỹ nhym ar omũ. Ne kam amikajgo man arỳm amijo ngriren parbê tu mỳrbê rôrôk ne. Parbê kum rax jarẽnho ikwã. Ne kam arỳm kàjmã krĩn arỳm nêkrêx 'ãpre bôn kum adjuw. Kẽn karỳrmẽ pĩ djur, me kute kuwykam rẽnh nhym kudjỳjamẽ me kudjỳ djàbê mirajamẽ ne ar kum adjuw."
40,2,12,"Ne kam kàjmã djan pry 'õdjwỳ kôt akubyn ar õ pykamã tẽ. Me'õ ne ar biptirkam arkum,—‍Kwãrĩk wãnh akubyn Erodji'ỳr atẽm kêt, ane nhym kam ar akubyn Erodji jaà'ã tẽ. Tẽ:n arỳm ar õ pykakam bôx."
40,2,13,"Jôdje kute Edjitu'ỳr Jejuo kator kadjy ne ja.Nãm ar kute kanhêtire marja tẽ nhym kam Jôdje arỳm ngõr. Ngõr nhym ẽ, arỳm Metĩndjwỳnh kadjy mrãnh djwỳnh'õ bôx ne kum,—‍Kàjmã djan amibêx ne prĩremẽ nã aro akaton amũ pykabê Edjitumã aro tẽ. Erodji kute prĩre bĩnmã kute abej 'ỳr. Dja gar Edjitumã tẽn bôx ne arek kam ar aba. Ije amã arẽnhkambit dja gar akubyn tẽ, ane."
40,2,14,Nãm kum ane nhym arỳm kàjmã dja. Nhym akamàt kô rã'ã nhym arỳm prĩremẽ nã aro tẽ. Pykabê Edjitu'ỳr ne aro tẽn aro bôx. Ne kam ar arek kam ar ba.
40,2,15,"Amrẽbê: ne Bẽnjadjwỳr djwỳnh ar Edjitu'ỳr tẽm'ã ajarẽ. Kabẽn jarẽnh djwỳnhmã 'ã ajarẽ. Nhym arỳm kukwakam me bakukãmãremã kum,“Bẽnjadjwỳr djwỳnh ne me amã, ‘Ba ne ba ikra 'uw nhym arỳm Edjitu kurũm kato.’ Nãm ã me amã ane.”Nãm ã kabẽn jarẽnh djwỳnh me bakukãmãremã ane. Nhym kam me aben djô'ã arẽnho mõ:n arẽnho mõr tãmtã arỳm 'ỳr o bôx. Tũ:mràm me bakamingrãnyrekam Jôdje ar arỳm Edjitu'ỳr tẽ. Me bakukãmãremã 'ã ujarẽnh kôt ar arỳm Edjitu'ỳr tẽ. Arỳm Erodji tykkambit dja ar akubyn Edjitu kurũm tẽ.Nãm ã kabẽn jarẽnh djwỳnh Metĩndjwỳnh kukwakam me bakukãmãremã ane. Nhym kam me aben djô'ã arẽnho mõ:n arẽnho mõr tãmtã arỳm 'ỳr o bôx. Tũ:mràm me bakamingrãnyrekam ne me arỳm mỳro kumex. Krãkamngônh arỳm me prĩre nhimex ne nhym me arỳm amak djàje mỳro kumex. Djermi kute me bakukãmãremã 'ã ujarẽnh kôt me arỳm ã mỳro ane. Nadjare'ỳr akẽx'ã ujarẽnh.Jôdje ar Edjitukam ar ba: nhym kam Erodji arỳm ty. Ty nhym kam Jôdje arỳm biptiro nõ. Biptiro nõ nhym Metĩndjwỳnh kadjy mrãnh djwỳnh'õ arỳm kum amijo amirĩt ne kum, —‍Kàjmã djan prĩremẽ nã aro tẽ. Me abê idjaer nhõ pyka'ỳr aro tẽ. Me kute bit prĩre bĩn prãmja ne me arỳm ty, ane."
40,2,21,Nhym kam Jôdje arỳm kàjmã djan prĩremẽ nã aro tẽ. Aro tẽn amũ mebê idjaer nhõ pyka'ỳr aro tẽ. 'Ỳr aro tẽ:n arỳm 'ỳr aro bôx.
40,2,22,"'Ỳr aro bôx nhym me arỳm kum,—‍Erodji kra Akireu arỳm pykabê Djudêjakam bãm pãnh memã bẽnjadjwỳr, ane. Nãm me Jôdjemã ane nhym arỳm kum uman Djudêja'ỳr tẽm prãm kêt. Ne kam õtkam me'õ arỳm nêje kukrà. Nhym kuman arỳm pykabê Djudêja nhibej tẽn kam pykabê Garrêjakam bôx."
40,2,23,"Ne ajte tẽ:n arỳm krĩraxbê Nadjarekam bôx ne kam ar ba. Kam ar ba: nhym kam Jeju arỳm kam abatành ne. Amrẽbê: ne Metĩndjwỳnh ja'ã ajarẽ. Jeju Nadjarekam abatành'ã ajarẽ. Kabẽn jarẽnh djwỳnhmã 'ã ajarẽ. Nhym arỳm kukwakam me bakukãmãremã kum,“Dja me abenmã 'ã, ‘Nadjarekam ne abatành djà’, anhỹro ba.”Nãm ã ujarẽnh djwỳnh Metĩndjwỳnh kukwakam me bakukãmãremã ane. Nhym kam me aben djô'ã arẽnho mõ:n arẽnho mõr tãmtã arỳm 'ỳr o bôx. Tũ:mràm me bakamingrãnyrekam arỳm 'ỳr o bôx nhym Jeju arỳm Nadjarekam abatành ne. Me bakukãmãremã 'ã ujarẽnh kôt ne arỳm Nadjarekam abatành ne."
40,3,1,Jeju Nadjarekam ar ba: nhym kam ngômã me angjênh djwỳnhbê Djuão arỳm bôx. Pykabê Djudêjakam kapôt kukritkam ne Djuão me akreo ba. Me ta ne me 'ỳr ban bôxo kumex nhym ar me akreo ba.
40,3,2,"Nãm memã kum,“Me'õ dja kapôt kukritkam memã kabẽn ne. Kàj bê dja me akren memã kum,Nãm ã Idjaij Djuão'ã me bakukãmãremã ane. Nhym kam me aben djô'ã arẽnho mõ:n arẽnho mõr tãmtã arỳm 'ỳr o bôx. Tũmràm 'ỳr o bôx nhym Djuão arỳm kato. Me bakamingrãnyrekam katon arỳm ã me akreo bao ane. Metĩndjwỳnh kute me bakukãmãremã 'ã ujarẽnh kôt Djuão arỳm katon ã me akreo ane."
40,3,4,"Be, Djuão ne mry jabatànhbê kameru kĩ nhipêxo kubẽkàn angij ne mry kào amikrax pren krytkanhê kun menh kangôo ikõ."
40,3,5,Nhym kam krĩraxbê Djeruxarẽkam me ja Djuão'ỳr bôxo dja. Bu'ã pykabê Djudêjakam me jadjwỳ Djuão'ỳr bôxo dja. Ngôbê Djodão bu'ã pykakam me jadjwỳ 'ỳr bôxo kume:x ne. Nãm me Djuão'ỳr ban bô:xo dja.
40,3,6,"Ne kam amijaxwe kôt amijarẽn memã kum,—‍Be, mrãmri ne ba ijaxwe tũm krãptĩ. Arỳm imã kĩnh kêt ne wãnh kum inhire, ane. Nhym kam ngô raxbê Djodãokam mã Metĩndjwỳnhmã me angij."
40,3,7,"Nhym kam mebê pardjêumẽ mebê xadjudjêumẽ krãptĩ arỳm Djuão'ỳr bôxo dja. Nhym me omũn memã kum,—‍Me akamingrãny ne ga me abê iry. Mỳj me'õ got ne me amã Metĩndjwỳnh ngryk nhõ akati jarẽ ga me umaje iwỳr aprõt kajgo?"
40,3,8,On katàt amijo aba gê me mrãmri me amex jabej me amã kato. Mrãmri ga me amikam akaprĩren wãnh ajaxwemã anhirern aje Metĩndjwỳnh'ỳr amijo akẽx jabej gê me me amã kato. Ne kam me akam kĩnhkumrẽx kute mrãmri ne me kute pidjô djô mexmã apôx ne kam kĩnhja pyràk.
40,3,9,"Kwãrĩk wãnh me anhõkre kadjwỳnhbê anhingêt kukãmãre Abraãoo adjàmra kêt ne amim,—‍Me ba ne ba me ibê Abraão tàmdjwỳ. Dja Metĩndjwỳnh me ikam ngryk kêt. Dja ba me te ijaxwe nhym kam me inhingêt kukãmãre Abraãokôt Metĩndjwỳnh kum me ijabê ne me ijaxwekam me ijo bikẽnh kêtkumrẽx, ane. Kwãrĩk wãnh ga me ã anhỹr ar aba kêt. Kati. Ẽ, ba me amã arẽ. Dja ga me te abê Abraão tàmdjwỳ nhym Metĩndjwỳnh tu me ajo ajkẽ, me ajaxwe pãnh tu me ajo ajkẽ. Ne ren kute ajte Abraão tàmdjwỳ prãm jabej ren tu kẽnjao itun o amim Abraão tàmdjwỳ nhipêx nhym me ren tu katon kumex."
40,3,10,"Ẽ, mrãmri arỳm 'ỳr. Metĩndjwỳnh kute memã axwe pãnh jarẽnh nhõ akati arỳm 'ỳr. Kute mrãmri ne pidjô apỹnh abenkam ô kêt nhym me kute kàr ne o mrãnh ne kute kuwykam rẽnhja pyràk. Arỳm ne Metĩndjwỳnh me ajã pidjô djô kêt jakren arỳm me ajaxwe pãnh kute me ajo bikẽnh 'ỳr. Dja me ajo mõn kuwykam me amẽ. Arỳm 'ỳr. Kute mrãmri ne me'õ kute pidjômã 'yr kadjy kute parbê kàxkrãkô mỳnh ne o ãm pyràk."
40,3,11,"Mrãmri ba ne ba ngômãbit me ajangij. Ga me amikam akaprĩren wãnh ajaxwemã anhiren Metĩndjwỳnh'ỳr amijo akẽx ba ngômãbit me ajangij. Nhym be, itotokbê ne me'õ bôxmã. Me'õ tãm ne raxo kute amũ ijakrenh, kute ijakrenh mexi. Nã bãm te irax ne 'ỳr ibikamẽnh prãmje. Nã bãm te irax ne 'ã inhibôn ije kum parkà 'ã pre bônh ne o itẽm prãmje. Be, ãm irax ba ren arỳm kum apê. Nhym be, kati. Ãm ingrire. Nãm raxo ijakrenh mex ne. Tãm ne arỳm bôx 'ỳr. Djãm ngômã kute me ajangjênhmã? Kati. Tãm dja bôx ne kam me awỳr Metĩndjwỳnh Karõ jano. Katàt me aje amijo ababit'ỳr dja ano kute me ajo bamã. Ne kam me ajaxweja kute kuwymã me arẽnhmã."
40,3,12,"Gêdja bôx ne kam kute mrãmri ne me kute kôtyk byr ne o kute bàygogore ka'uk ne kute kam mũm 'ynhĩ, 'y mexjao atom ne kam kute 'ykàjao tẽm ne kute kuwykam mẽnh nhym xêtja pyràk. Dja me'õja bôx ne ã me axweo anen kuwykam me kurẽ. Nhym kuwyja dja pôk rã'ã: rã'ãn apêx kêtkumrẽx. Nhym be, me mex, me katàt kute amijo baja'ã gêdja 'y mex jakren mũm meo atom. Meo atom ne kàjkwakam õ pykamã meo mõ gê me kam kam kĩnhkumrẽx ne ar ba. Arỳm kute meo anhỹr 'ỳr. Nãm ã Djuão mebê pardjêumã ane."
40,3,13,Kam Jeju arỳm pykabê Garrêja kurũm tẽ. Tẽ:n arỳm ngôbê Djodão'ỳr bôx. Nãm 'ỳr bôx ne arỳm Djuão'ỳr bôx. Kute Metĩndjwỳnhmã ngômã adjàrmã ne 'ỳr bôx.
40,3,14,"Nhym kum,—‍Djãm ba ije ngômã ajadjàrmã? Kati. Ba ne ga ren Metĩndjwỳnhmã ngômã ijadjà, ane."
40,3,15,"Nhym kum,—‍Kati, kwãrĩk rã'ã. Metĩndjwỳnh kute gu bamã katàt baje amijo baba'ã karõ kôt dja gu prĩne katàt amijo baba. Kam dja kĩnhkumrẽx. Kam dja ga on ngômã ijadjà, ane."
40,3,16,"Nhym arỳm ngômã adjà. Nhym kam wabin dja nhym aêrbê kàjkwa arỳm aben bê ajkij. Aben bê ajkij nhym me kute omũnh kadjy Metĩndjwỳnh Karõ kute tut pyràk arỳm 'ỳr ruw ne 'ã tỹm. 'Ã tỹm nhym Djuão arỳm omũ. Nhym ẽ, arỳm kàjkwa kurũm Metĩndjwỳnh memã kabẽn ne memã kum,—‍Ikra ne wã. Imã abê:kumrẽx. Ba kam kam ikĩnhkumrẽx. Nãm ã Metĩndjwỳnh Kra'ã memã ane."
40,4,1,"Nhym kam Metĩndjwỳnh Karõ kapôt kukritmã Jejuo katon o mõ. Dja Xatanaj te kute axwe'ã mẽnhmã kum apnê. Ja kadjy ne o mõ. Nhym kam Jeju Metĩndjwỳnhmã amijajbu. Nãm amijajburo dja: nhym 'ã akatibê 40 apêx. Nhym kam arỳm kum prã:m ne. Nhym kam me axwe'ã memã àpnênh djwỳnhbê Xatanaj arỳm 'ỳr tẽn 'ỳr bôx. Nãm bit kute amikôt o ba nhym kôt axwemã 'ỳr bôx. Ne kam kum,—‍Ẽ, goja abê Metĩndjwỳnh Krakumrẽx jabej ne goja kẽnjamã akabẽn gê goja kubê djwỳ ga krẽ, ane. Nãm Xatanaj ã Jejumã ane."
40,4,4,"Nhym kam kum,“Djãm djwỳobit dja me amitỳx ne tĩn ne ar ba?Nãm ã Metĩndjwỳnh me ikukãmãremã ane nhym me arỳm 'ã pi'ôk no'ôk ne. Ije Metĩndjwỳnh kabẽn ja markam ije akabẽnkôt kẽno djwỳ prãm kêt. Nãm ã Jeju kum ane."
40,4,5,"Nhym kam Xatanaj Djeruxarẽ'ỳr o tẽn o bôx. Krĩrax jamã ne me kum, “Metĩndjwỳnh nhõ krĩrax”, ane. Nãm o bôx ne o tẽn Metĩndjwỳnh nhõ kikreti'ỳr o bôx. Ne kam o tẽn o wabin kikreti nhimõk'ỳr o bôx ne anhà'ã kudja."
40,4,6,"Ne kam kum,“Dja ba ajã ikadjy mrãnh djwỳnhmã karõ.Nãm ã Metĩndjwỳnh me akukãmãre amã ane nhym me arỳm 'ã pi'ôk no'ôk ne. Ajrã, rũm tẽn ato gê goja me atẽmkôt amã ikra dja, ane."
40,4,7,"Nhym Jeju kum,“Kwãrĩk wãnh Bẽnjadjwỳr djwỳnh, Atĩndjwỳnh kabi kêt, kute ajãno ãm jabej kabi kêt”, ane.Nãm ã Metĩndjwỳnh me ikukãmãremã ane nhym me arỳm 'ã pi'ôk no'ôk ne. Ije Metĩndjwỳnh kabẽn ja markam ne ba ije akabẽnkôt rũm itẽm ne idjàtor prãm kêt, ane."
40,4,8,"Nhym Xatanaj ajte o tẽn krãnh prêkti nhimõk'ỳr o wabi nhym dja. Nhym kam apỹnh pyka djàri nhym Xatanaj arỳm kum kunĩ jakreo dja. Ne apỹnh bẽnjadjwỳr kute meo ba djàri kum me kunĩ jakreo dja. Nhym apỹnh me õ mỳjja rũnh ne uma djàri nhym kum me kunĩ jakreo dja nhym arỳm kunĩ pumũ. Nhym kam kum,—‍Ba amã ja kunĩ kanga. Ba amã me õ mỳjja rũnh ne uma kunĩ kanga. Dja ga amijo angrin ikuka kônh akõnkrão nhỹn imã irax jarẽ ba arỳm amã kungã. Ba amã kunĩ ngã ga arỳm idjô'ã o aminhõn ar o aba, ane."
40,4,10,"Nhym Jeju kum,“Bẽnjadjwỳr djwỳnh, Atĩndjwỳnhmãbit dja ga amijo angrin kum rax jarẽn ajbitmã apê.Nãm ã Metĩndjwỳnh me ikukãmãremã ane nhym me 'ã pi'ôk no'ôk ne. Ije Metĩndjwỳnh kabẽn ja markam ne ba ije akuka kônh ikõnkrão inhỹr ne ije amã arax jarẽnh prãm kêt, ane."
